transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T106815,2023-01-27T11:30:40.246756,ACC827651,ACC391411,22.89,transfer,utilities,Dubai,atm,False,,,0.29,3,0.13,wire_transfer,164.154.104.202,D6012496
T106861,2023-12-20T09:25:00.386386,ACC266602,ACC863903,279.94,withdrawal,grocery,Toronto,pos,False,,,-0.05,9,0.52,card,167.250.233.142,D1353323
T106863,2023-02-27T07:19:30.423436,ACC833940,ACC135480,782.31,deposit,online,Dubai,mobile,False,,,-1.25,12,0.72,card,0.243.187.229,D8151074
T106871,2023-08-01T02:57:40.128187,ACC547901,ACC914057,0.01,deposit,grocery,Tokyo,mobile,False,,,-0.7,18,0.89,card,186.214.175.131,D6992820
T106892,2023-04-28T04:36:02.859476,ACC142427,ACC452405,305.7,payment,other,Dubai,atm,False,,,0.85,1,0.46,card,182.12.12.241,D6090050
T106994,2023-06-21T03:20:39.504522,ACC744089,ACC517208,6.65,transfer,travel,Tokyo,atm,False,,,1.64,13,0.69,wire_transfer,87.215.83.236,D7273105
T107009,2023-06-26T12:23:17.762107,ACC268374,ACC771068,19.74,transfer,utilities,Dubai,web,False,,,-0.12,6,0.52,ACH,95.165.170.114,D5460195
T107031,2023-11-04T03:09:46.676174,ACC115421,ACC651012,73.56,transfer,travel,Berlin,pos,False,,,-1.05,2,0.36,card,14.73.11.76,D5465804
T107185,2023-08-27T05:27:51.364803,ACC842409,ACC494198,21.32,payment,retail,New York,pos,False,,,-0.01,14,0.98,ACH,100.186.197.27,D2611159
T107191,2023-11-22T19:42:32.562611,ACC499472,ACC822120,349.37,withdrawal,restaurant,New York,atm,False,,,0.0,19,0.84,card,118.116.155.68,D8999748
T107193,2023-11-20T02:51:51.842622,ACC360834,ACC251417,25.18,transfer,grocery,New York,atm,False,,,0.86,13,0.37,ACH,49.84.127.234,D1623503
T107254,2023-02-21T00:59:14.318540,ACC616336,ACC510665,13.48,withdrawal,entertainment,Tokyo,web,False,,,-0.31,6,0.65,card,142.211.178.75,D7901217
T107271,2023-03-25T03:32:49.550726,ACC145662,ACC637512,161.24,withdrawal,retail,London,mobile,False,,,1.27,13,0.66,wire_transfer,198.166.150.44,D9159821
T107305,2023-12-27T04:16:40.293817,ACC225021,ACC252859,806.48,deposit,retail,London,web,False,,,-1.07,5,0.53,card,247.142.233.31,D5110290
T107331,2023-03-25T19:31:46.339765,ACC124552,ACC298097,13.88,payment,entertainment,Sydney,atm,False,,,-0.45,9,0.42,card,133.200.71.193,D5202879
T107373,2023-03-22T02:47:42.393013,ACC505184,ACC899296,442.83,withdrawal,restaurant,Berlin,atm,False,,,1.22,9,0.9,ACH,144.165.188.58,D4091259
T107404,2023-12-21T07:32:14.409287,ACC568972,ACC551022,162.94,payment,utilities,Tokyo,atm,False,,,-0.01,19,0.33,UPI,96.77.153.189,D9053455
T107419,2023-04-11T06:45:27.273716,ACC312961,ACC653558,755.59,deposit,retail,Toronto,mobile,False,,,-0.23,10,0.27,ACH,111.158.71.130,D8918313
T107423,2023-05-18T12:34:15.475508,ACC548298,ACC238502,99.22,payment,retail,Tokyo,web,False,,,1.28,2,0.38,UPI,79.122.111.39,D6407117
T107444,2023-09-26T22:09:40.267477,ACC324726,ACC605407,22.29,transfer,grocery,Singapore,pos,False,,,-0.53,1,0.26,card,202.222.178.99,D5128428
T107449,2023-05-02T08:09:57.158143,ACC962424,ACC322105,166.67,payment,utilities,Berlin,web,False,,,0.35,16,0.92,ACH,162.220.219.82,D7458233
T107528,2023-01-02T23:09:29.225290,ACC311110,ACC562715,26.85,transfer,grocery,Sydney,web,False,,,0.55,4,0.64,ACH,131.97.87.145,D4594838
T107581,2023-08-10T11:53:30.723906,ACC896158,ACC182497,5.93,transfer,travel,Dubai,mobile,False,,,-1.69,7,0.42,UPI,227.234.240.115,D5736854
T107654,2023-04-06T20:22:22.017240,ACC597795,ACC561126,168.53,withdrawal,utilities,Dubai,pos,False,,,-0.28,5,0.99,ACH,251.22.37.83,D7227195
T107686,2023-10-14T17:41:41.788209,ACC158833,ACC176536,208.3,payment,online,Tokyo,pos,False,,,-1.15,1,0.67,UPI,143.116.7.15,D3613330
T107691,2023-07-10T18:05:43.505838,ACC854094,ACC213430,51.35,transfer,other,Berlin,web,False,,,-0.13,12,0.26,wire_transfer,51.7.107.238,D7501739
T107713,2023-12-24T12:33:56.509470,ACC294685,ACC300603,131.18,payment,online,Berlin,atm,False,,,1.69,19,0.74,ACH,195.172.174.216,D6805743
T107728,2023-03-30T23:02:06.763917,ACC737655,ACC221734,17.76,transfer,retail,Berlin,web,False,,,-0.32,1,0.44,card,112.170.241.230,D5596024
T107746,2024-01-01T03:58:41.714679,ACC781736,ACC590828,6.46,transfer,other,Tokyo,atm,False,,,1.52,3,0.84,UPI,114.250.57.55,D4307115
T107750,2023-07-04T03:34:15.423146,ACC465275,ACC752680,66.04,transfer,travel,Tokyo,pos,False,,,-1.08,12,0.58,wire_transfer,254.9.154.172,D3771473
T107755,2023-11-18T14:00:41.822225,ACC480032,ACC740205,1407.95,deposit,retail,Tokyo,pos,False,,,0.03,2,0.53,UPI,207.208.66.143,D7944681
T107764,2023-10-21T02:37:33.737997,ACC753628,ACC215114,8.34,payment,retail,Tokyo,mobile,False,,,-1.24,10,0.47,card,11.253.119.106,D2938026
T107765,2023-05-27T02:54:09.284222,ACC533369,ACC371825,1267.24,deposit,restaurant,Singapore,mobile,False,,,0.16,1,0.42,ACH,211.221.130.166,D9146406
T107834,2023-04-07T13:13:03.818992,ACC486826,ACC929177,1536.66,deposit,travel,Singapore,pos,False,,,-1.32,14,0.86,UPI,4.226.43.154,D2449924
T107844,2023-12-02T19:17:43.868841,ACC790499,ACC721635,391.54,withdrawal,retail,London,atm,False,,,-0.46,6,0.6,ACH,78.44.191.118,D5130767
T107872,2023-07-25T16:22:24.817899,ACC652852,ACC223823,95.75,payment,utilities,London,atm,False,,,0.52,6,0.04,wire_transfer,245.186.96.48,D1833908
T107953,2023-05-20T00:00:14.744472,ACC108817,ACC615177,37.09,payment,other,Tokyo,pos,False,,,-0.31,1,0.78,UPI,246.190.172.28,D2921184
T107990,2023-08-01T19:54:57.104318,ACC428092,ACC388786,14.64,transfer,online,New York,atm,False,,,-0.47,13,0.62,wire_transfer,117.229.126.51,D5632602
T108044,2023-09-28T03:17:09.679415,ACC402100,ACC616704,24.39,transfer,utilities,Singapore,web,False,,,-1.08,3,0.12,wire_transfer,252.37.16.55,D4029918
T108134,2023-10-21T17:23:11.758328,ACC133978,ACC612275,0.01,withdrawal,other,Sydney,atm,False,,,-0.4,8,0.25,UPI,122.196.80.178,D1148828
T108186,2023-07-14T07:25:02.067175,ACC907691,ACC231668,603.63,deposit,grocery,Tokyo,web,False,,4461.8867016075,1.2,16,0.64,UPI,78.109.27.50,D8943381
T108205,2023-07-25T08:58:44.394528,ACC756421,ACC426252,415.08,withdrawal,grocery,Dubai,mobile,False,,,-0.27,9,0.23,card,131.50.196.247,D5097256
T108216,2023-09-18T03:36:42.992809,ACC839080,ACC328142,1690.84,deposit,travel,Singapore,atm,False,,,0.12,18,0.59,UPI,104.47.239.183,D4918978
T108253,2023-09-19T16:10:41.428506,ACC220578,ACC640142,143.07,payment,grocery,New York,mobile,False,,,-0.58,5,0.93,ACH,163.55.137.61,D1754301
T108294,2023-10-07T00:41:26.472561,ACC687762,ACC390715,126.61,payment,restaurant,New York,atm,False,,,-0.58,17,0.97,ACH,201.145.96.84,D8157778
T108460,2023-08-22T14:29:09.736207,ACC165196,ACC544252,11.25,transfer,entertainment,Berlin,atm,False,,,-0.7,14,0.06,wire_transfer,34.206.63.205,D6360034
T108493,2023-08-05T02:19:11.341002,ACC142952,ACC361134,989.29,deposit,online,Singapore,atm,False,,,0.15,10,0.32,ACH,86.246.209.176,D7494048
T108552,2023-10-31T21:13:58.550672,ACC748512,ACC929621,63.5,transfer,grocery,New York,atm,False,,,0.01,4,0.29,UPI,28.88.4.98,D8364356
T108645,2023-06-20T09:40:38.815457,ACC987931,ACC699070,1402.92,deposit,retail,Sydney,pos,False,,,0.43,1,0.88,UPI,177.79.201.126,D8987385
T108647,2023-12-30T22:59:45.126043,ACC739826,ACC641065,467.7,withdrawal,other,Toronto,atm,False,,,2.26,2,0.93,ACH,211.137.99.210,D6355570
T108654,2023-03-07T13:03:36.894548,ACC700244,ACC528854,480.07,withdrawal,other,Toronto,pos,False,,,0.94,13,0.32,UPI,233.166.63.33,D6802513
T108715,2023-01-25T15:31:57.290839,ACC179504,ACC663964,156.68,withdrawal,grocery,London,mobile,False,,,2.09,6,0.52,card,139.77.124.163,D1423359
T108803,2023-08-15T03:17:33.685011,ACC971810,ACC518585,481.68,withdrawal,travel,Berlin,web,False,,,-0.58,7,0.98,wire_transfer,252.189.6.131,D3516650
T108835,2023-10-11T22:31:47.981772,ACC382044,ACC730600,58.06,deposit,grocery,New York,atm,False,,,-1.76,4,0.45,wire_transfer,21.76.236.110,D7573487
T108853,2023-03-29T22:58:38.082977,ACC356814,ACC306763,26.2,transfer,entertainment,Singapore,mobile,False,,,-1.79,16,0.47,card,137.187.136.43,D3272701
T108886,2023-01-30T12:13:46.291187,ACC564671,ACC704338,883.13,deposit,utilities,Toronto,atm,False,,,1.03,13,0.35,ACH,188.233.199.0,D5476779
T108894,2023-05-01T09:51:33.056564,ACC727745,ACC501636,27.93,transfer,entertainment,Berlin,web,False,,,-0.83,10,0.51,UPI,255.191.186.99,D5412198
T108912,2023-09-18T06:52:03.498453,ACC580375,ACC137016,4.8,transfer,other,Singapore,web,False,,,-0.74,11,0.29,wire_transfer,113.143.45.183,D2934499
T108969,2023-12-18T11:50:54.773586,ACC617647,ACC894584,993.98,deposit,other,Dubai,atm,False,,,0.82,3,0.28,UPI,167.198.231.52,D8578377
T109098,2023-01-08T00:40:31.434972,ACC141433,ACC200304,443.36,withdrawal,utilities,Singapore,mobile,False,,,-1.46,9,0.32,wire_transfer,61.199.220.240,D1306995
T109147,2023-07-04T09:39:15.183827,ACC821220,ACC804525,13.37,transfer,utilities,Sydney,atm,False,,,-0.3,16,0.03,UPI,187.197.142.28,D8994464
T109197,2023-09-19T05:08:14.629216,ACC475297,ACC898668,1617.09,deposit,restaurant,Dubai,atm,False,,,-0.51,10,0.76,wire_transfer,73.50.144.183,D2995663
T109217,2023-04-15T14:20:18.809887,ACC840154,ACC930011,375.23,deposit,travel,London,web,False,,,0.75,15,0.76,card,70.202.221.240,D3606501
T109218,2023-08-24T21:55:45.080040,ACC326718,ACC985926,315.38,payment,utilities,Tokyo,mobile,False,,,-0.77,16,0.21,ACH,225.4.193.71,D6427967
T109289,2023-04-04T23:51:02.236310,ACC506488,ACC769081,160.63,withdrawal,utilities,Tokyo,pos,False,,,1.21,14,0.33,UPI,65.250.190.190,D3095652
T109321,2023-08-12T05:20:46.299397,ACC729748,ACC514664,39.2,transfer,travel,Toronto,web,False,,,0.69,11,0.73,ACH,252.19.27.35,D6802348
T109333,2023-05-03T22:58:26.128707,ACC780621,ACC738799,1709.33,deposit,other,Singapore,pos,False,,,0.41,10,0.94,ACH,182.205.140.86,D8846129
T109383,2023-01-17T08:26:51.197758,ACC469710,ACC880647,9.23,transfer,entertainment,Singapore,atm,False,,,0.24,14,0.92,ACH,138.80.227.234,D5370047
T109448,2023-07-20T08:04:04.975441,ACC953371,ACC735533,68.82,payment,restaurant,Tokyo,atm,False,,,0.64,4,0.65,UPI,107.70.191.28,D5747005
T109483,2023-07-12T17:44:50.472775,ACC374060,ACC727108,161.66,payment,retail,New York,pos,False,,,-1.2,9,0.22,wire_transfer,9.30.254.167,D8460838
T109491,2023-02-15T00:55:54.034485,ACC836884,ACC302948,87.24,withdrawal,grocery,Singapore,pos,False,,,0.81,10,0.29,UPI,37.68.200.45,D6345679
T109540,2023-04-26T01:21:06.998920,ACC427497,ACC864114,18.97,transfer,other,Dubai,web,False,,,-1.58,17,0.76,card,146.153.165.103,D3452359
T109547,2023-05-25T05:06:34.380642,ACC304225,ACC706356,391.01,payment,grocery,London,mobile,False,,,0.21,8,0.81,ACH,178.26.153.112,D6001979
T109553,2023-12-04T15:41:56.080162,ACC462042,ACC845698,86.46,payment,entertainment,Singapore,atm,False,,,-0.49,14,0.8,card,45.63.33.234,D6464932
T109559,2023-01-28T06:00:07.734025,ACC517418,ACC473164,394.21,deposit,travel,Dubai,mobile,False,,,-0.42,7,0.25,card,157.208.182.198,D5250514
T109560,2023-10-09T17:03:46.900537,ACC710195,ACC900062,820.25,deposit,online,London,pos,False,,,0.19,14,0.29,UPI,125.109.12.144,D3879644
T109585,2023-03-20T02:51:57.779508,ACC700640,ACC350136,9.48,payment,grocery,Toronto,pos,False,,,-2.21,13,0.48,UPI,91.190.168.155,D2085557
T109670,2023-10-23T02:56:10.792780,ACC902508,ACC577872,31.44,transfer,grocery,Dubai,mobile,False,,,-1.02,20,0.6,UPI,210.34.136.223,D7685723
T109693,2023-06-23T21:11:57.984987,ACC656256,ACC622627,360.77,withdrawal,grocery,New York,pos,False,,,1.34,18,0.04,card,167.209.8.101,D5490766
T109702,2023-02-25T00:44:04.737896,ACC900773,ACC424277,28.38,transfer,retail,Berlin,web,False,,,-0.98,5,0.21,ACH,124.49.127.132,D1341120
T109726,2023-02-07T23:25:14.412549,ACC498839,ACC258838,1410.42,deposit,online,Singapore,web,False,,,0.06,6,0.41,wire_transfer,137.42.164.200,D4133783
T109812,2023-02-07T12:02:03.210985,ACC627330,ACC392677,25.67,payment,restaurant,Berlin,mobile,False,,,-1.06,4,0.57,wire_transfer,22.33.42.121,D5599390
T109834,2023-04-17T18:58:06.987153,ACC605781,ACC512046,46.18,transfer,grocery,Toronto,web,False,,,0.06,15,0.82,card,129.156.97.73,D6634204
T109878,2023-04-18T13:17:25.623900,ACC175108,ACC853524,8.68,transfer,other,Singapore,pos,False,,,0.67,20,0.04,wire_transfer,219.116.97.109,D8744374
T109888,2023-05-31T05:25:34.291899,ACC359856,ACC639530,567.45,withdrawal,other,Tokyo,mobile,False,,,-0.19,18,0.41,ACH,59.136.203.177,D1523119
T109900,2023-09-29T08:56:19.591966,ACC892794,ACC133399,16.17,transfer,entertainment,Berlin,pos,False,,,-1.42,6,0.41,ACH,254.123.148.203,D6385387
T109978,2023-09-25T16:45:57.087816,ACC903900,ACC827756,0.01,withdrawal,retail,Sydney,web,False,,,0.06,1,0.94,card,177.34.92.61,D7720615
T110041,2023-01-02T17:23:05.718118,ACC850179,ACC654350,8.04,transfer,retail,Sydney,mobile,False,,,0.66,20,0.24,wire_transfer,60.0.21.26,D7730632
T110131,2023-12-19T16:01:44.724303,ACC906581,ACC144678,2274.14,deposit,other,Tokyo,pos,False,,,-0.87,1,0.62,ACH,213.35.73.26,D7861861
T110135,2023-04-22T02:02:21.931017,ACC974082,ACC136328,357.58,withdrawal,travel,Sydney,mobile,False,,,0.26,7,0.3,wire_transfer,228.21.92.79,D5601756
T110148,2023-09-30T04:40:56.094104,ACC832326,ACC793800,561.99,deposit,restaurant,Sydney,mobile,False,,,-0.34,1,0.76,UPI,149.30.62.48,D3032839
T110186,2023-03-31T11:29:27.713298,ACC676533,ACC460886,75.69,transfer,travel,London,web,False,,,-0.13,3,0.86,wire_transfer,17.210.207.52,D1234084
T110209,2023-09-02T04:56:58.118660,ACC773036,ACC856272,99.25,withdrawal,online,Toronto,pos,False,,,-0.53,9,0.7,card,170.242.7.99,D8868654
T110218,2023-03-18T00:45:17.219824,ACC663753,ACC741840,207.85,withdrawal,other,Dubai,web,False,,,-1.6,4,0.02,wire_transfer,13.155.134.6,D6354941
T110274,2023-10-10T10:01:37.215178,ACC696950,ACC473589,50.09,transfer,retail,Dubai,web,False,,,-0.47,17,0.15,wire_transfer,214.223.65.159,D8068516
T110280,2023-08-18T15:05:07.991749,ACC336416,ACC546886,33.86,transfer,grocery,London,web,False,,,1.62,7,0.72,wire_transfer,173.204.236.167,D5666831
T110344,2023-05-26T09:30:29.642972,ACC234789,ACC366860,0.01,deposit,other,Berlin,pos,False,,,0.39,9,0.18,wire_transfer,51.130.142.106,D8118854
T110355,2023-09-18T15:36:47.273083,ACC176444,ACC544607,22.05,transfer,retail,Singapore,web,False,,,2.17,1,0.51,ACH,206.100.52.12,D7642109
T110415,2023-05-05T23:19:12.318074,ACC265801,ACC651978,12.22,payment,retail,Toronto,pos,False,,,0.81,9,0.38,ACH,144.228.165.68,D3305183
T110421,2023-02-06T16:06:30.273971,ACC344696,ACC146169,2.99,payment,retail,Toronto,atm,False,,,-0.53,10,0.59,UPI,52.123.31.227,D2950930
T110424,2023-11-23T00:23:48.412060,ACC991258,ACC183576,642.98,withdrawal,entertainment,Tokyo,mobile,False,,,1.23,14,0.41,ACH,33.20.24.217,D3363023
T110523,2023-02-12T07:07:16.373118,ACC862348,ACC921585,213.67,withdrawal,travel,Singapore,web,False,,,-0.26,18,0.14,ACH,56.194.234.206,D6663967
T110552,2023-07-21T00:45:45.640725,ACC252124,ACC857783,1538.1,deposit,travel,Sydney,pos,False,,,1.32,18,0.27,UPI,16.117.3.214,D4269035
T110571,2023-04-04T06:39:31.191022,ACC967605,ACC242448,274.71,withdrawal,restaurant,Berlin,mobile,False,,,-1.23,4,0.55,card,184.249.148.64,D3584131
T110573,2023-03-23T01:18:05.654003,ACC579476,ACC660828,2243.18,deposit,travel,Singapore,atm,False,,,0.89,12,0.21,UPI,214.251.191.146,D6763670
T110630,2023-07-23T12:52:09.300232,ACC342267,ACC576146,9.5,transfer,other,London,pos,False,,,-0.09,6,0.16,ACH,211.38.134.19,D5201111
T110677,2023-01-20T00:57:51.657711,ACC523204,ACC442554,253.52,deposit,restaurant,London,pos,False,,,-0.18,6,0.82,wire_transfer,254.177.87.176,D5175208
T110730,2023-03-15T06:34:08.448576,ACC864152,ACC764507,28.24,payment,online,London,atm,False,,,0.82,9,1.0,UPI,140.229.120.88,D8509983
T110785,2023-10-25T11:04:51.499486,ACC904992,ACC518326,891.6,deposit,restaurant,Dubai,web,False,,,-0.29,20,0.68,ACH,30.28.67.220,D7732870
T110787,2023-06-05T11:07:57.912433,ACC935260,ACC398831,46.09,payment,entertainment,Berlin,pos,False,,,-0.21,3,0.16,UPI,153.214.129.122,D9005081
T110876,2023-03-07T04:01:49.568263,ACC572040,ACC897901,12.22,transfer,entertainment,Sydney,web,False,,,-0.07,18,0.84,UPI,236.148.75.173,D2699865
T110917,2023-02-21T22:47:49.860106,ACC566389,ACC446255,26.58,transfer,entertainment,New York,atm,False,,,0.3,13,0.59,card,252.23.179.173,D5279773
T110939,2023-11-26T19:53:20.710184,ACC437127,ACC525886,76.06,withdrawal,travel,Singapore,pos,False,,,-0.33,19,0.06,card,7.63.42.152,D3030192
T110940,2023-01-25T16:41:34.325156,ACC711098,ACC461819,917.29,deposit,other,Dubai,web,False,,,0.25,14,0.72,card,167.88.55.66,D8545428
T111054,2023-12-29T23:53:40.912541,ACC748850,ACC554967,67.37,transfer,retail,Sydney,mobile,False,,,-0.46,20,0.18,UPI,203.30.94.205,D6875188
T111057,2023-02-24T07:46:13.511048,ACC629471,ACC771870,474.58,withdrawal,utilities,London,atm,False,,,0.27,11,0.47,wire_transfer,143.193.126.88,D8342807
T111061,2023-04-16T15:08:35.441417,ACC258948,ACC342793,127.55,payment,utilities,Berlin,atm,False,,,1.01,7,0.69,card,73.69.104.197,D8079444
T111077,2023-11-23T05:56:37.945864,ACC940506,ACC450246,894.74,deposit,travel,Sydney,mobile,False,,,2.63,12,0.36,ACH,206.150.203.159,D9464496
T111126,2023-06-12T13:43:34.197844,ACC577190,ACC253134,1600.65,deposit,utilities,Tokyo,web,False,,,0.6,1,0.84,UPI,109.38.242.141,D6222002
T111162,2023-03-08T05:46:38.915519,ACC963040,ACC909645,346.45,payment,utilities,Singapore,mobile,False,,,-1.25,1,0.16,ACH,246.97.144.247,D4327758
T111164,2023-08-29T07:52:30.530220,ACC112687,ACC418260,14.16,transfer,utilities,Berlin,web,False,,,1.27,19,0.06,ACH,185.201.214.246,D1594153
T111226,2023-12-03T11:00:36.934689,ACC147571,ACC984206,210.79,withdrawal,retail,Singapore,mobile,False,,,-2.41,2,0.69,UPI,50.185.238.22,D3415893
T111237,2023-05-26T06:54:53.658727,ACC275116,ACC709503,169.36,withdrawal,grocery,Toronto,pos,False,,,-0.46,20,0.55,card,192.28.1.2,D6554901
T111264,2023-05-13T08:23:35.242580,ACC461873,ACC745953,42.25,transfer,online,Berlin,web,False,,,-0.47,2,0.22,UPI,143.197.224.26,D1134340
T111340,2023-08-11T06:57:25.629187,ACC125053,ACC419640,2008.15,deposit,online,Sydney,web,False,,,0.52,12,0.79,wire_transfer,92.87.59.123,D8933459
T111390,2023-10-17T07:57:42.189039,ACC954961,ACC777940,600.62,withdrawal,online,Berlin,mobile,False,,,-0.24,16,0.32,ACH,212.230.196.87,D9275059
T111443,2023-12-17T19:42:37.146226,ACC459275,ACC876824,487.03,withdrawal,online,Singapore,pos,False,,,-1.25,20,0.21,wire_transfer,207.138.19.126,D5724726
T111492,2023-05-25T10:20:45.022504,ACC496217,ACC836579,285.42,withdrawal,utilities,Dubai,mobile,False,,,-0.21,19,0.7,ACH,5.73.20.99,D1275941
T111504,2023-10-30T18:21:01.299003,ACC262640,ACC345499,295.05,withdrawal,online,Berlin,pos,False,,,0.38,3,0.94,UPI,155.145.109.125,D8819255
T111511,2023-01-14T21:31:30.054353,ACC991448,ACC531770,7.11,transfer,restaurant,Toronto,pos,False,,,-0.59,13,0.74,UPI,82.56.153.46,D7647740
T111532,2023-03-25T00:06:55.333150,ACC928101,ACC272347,217.57,deposit,other,London,web,False,,,0.11,12,0.27,wire_transfer,159.6.32.60,D2828980
T111598,2023-12-01T08:41:50.546046,ACC524025,ACC712588,386.7,deposit,restaurant,New York,web,False,,,0.49,20,0.27,wire_transfer,214.201.45.98,D2792947
T111655,2023-02-06T03:27:53.707233,ACC499536,ACC852313,11.83,transfer,restaurant,Berlin,pos,False,,,0.74,14,0.67,card,206.121.133.135,D9307495
T111727,2023-08-29T06:47:57.195379,ACC891336,ACC658280,38.72,transfer,travel,Toronto,web,False,,,0.63,9,0.56,wire_transfer,145.124.79.45,D7420308
T111735,2023-07-17T19:47:57.207639,ACC125387,ACC630372,65.44,transfer,online,Singapore,web,False,,,-0.93,11,0.96,wire_transfer,70.70.230.131,D3495487
T111737,2023-12-29T04:59:24.412250,ACC297274,ACC842447,75.64,payment,entertainment,London,atm,False,,,0.27,4,0.48,UPI,36.245.240.250,D6551596
T111792,2023-06-21T17:26:43.995947,ACC431778,ACC111366,18.76,payment,entertainment,Berlin,atm,False,,,1.19,14,0.63,ACH,102.248.65.8,D6101224
T111794,2023-11-20T07:04:57.485767,ACC450115,ACC835009,79.74,withdrawal,retail,Sydney,web,False,,,-0.2,7,0.15,ACH,144.62.32.35,D8716727
T111814,2023-12-21T01:07:54.024327,ACC233608,ACC225206,263.75,payment,grocery,Tokyo,atm,False,,,-0.5,13,0.47,card,73.158.208.209,D2937857
T111822,2023-11-28T11:47:51.858841,ACC964513,ACC886454,133.74,payment,entertainment,Sydney,mobile,False,,,0.7,13,0.78,card,220.109.247.15,D9600969
T111841,2023-07-03T06:40:18.382289,ACC555419,ACC408850,1018.65,deposit,restaurant,Dubai,pos,False,,,-1.58,16,0.72,UPI,244.207.64.147,D6824863
T111861,2023-09-30T04:16:44.415446,ACC747439,ACC535555,748.06,deposit,utilities,Berlin,mobile,False,,,-0.93,1,0.92,UPI,226.114.17.50,D6609583
T111914,2023-02-04T23:21:38.332338,ACC562455,ACC384756,355.22,withdrawal,travel,Berlin,mobile,False,,,1.38,4,0.68,card,30.147.206.166,D3570096
T111916,2023-03-06T02:27:27.414513,ACC480673,ACC549675,1312.78,deposit,grocery,Toronto,pos,False,,,-1.04,2,0.29,UPI,184.191.55.108,D2215473
T111936,2023-04-28T08:24:55.256729,ACC256472,ACC710474,496.77,deposit,other,Dubai,web,False,,,0.79,6,0.5,ACH,249.195.197.68,D5619017
T111989,2023-05-15T17:17:03.509908,ACC733993,ACC183470,628.73,deposit,utilities,New York,pos,False,,,-0.13,4,0.33,card,246.164.64.173,D3508583
T112049,2023-10-24T17:49:07.599753,ACC813815,ACC414363,293.75,withdrawal,retail,New York,web,False,,,1.37,12,0.11,card,4.36.34.154,D9013228
T112140,2023-01-06T17:22:45.558084,ACC200145,ACC384303,461.01,withdrawal,utilities,Tokyo,atm,False,,,-1.32,3,0.83,UPI,51.24.8.4,D8993485
T112150,2023-01-04T22:39:28.352166,ACC923883,ACC955369,264.78,withdrawal,restaurant,Sydney,mobile,False,,,1.07,11,0.22,wire_transfer,131.192.145.134,D2587412
