account_idx,account_id,archetype,is_business,business_hours,city,country,kyc_level,open_ts,account_age_days,dormant,baseline_out_per_day,baseline_amount_median,baseline_amount_sigma,night_ratio,monthly_income,popularity,employer_idx,salary_amount,salary_day,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike
163,ACC000163,freelancer,False,False,Pune,IN,full,1633392000,1184,False,0.1623,4992.53,1.166,0.1595,64848.42,2.3995,-1,0.0,0,0,,,0,1
164,ACC000164,merchant,True,True,Delhi,IN,full,1558828800,2047,False,2.5231,2228.65,0.988,0.0741,657468.16,137.097,-1,0.0,0,0,,,0,0
165,ACC000165,large_business,True,True,Mumbai,IN,full,1686441600,570,False,7.1084,360777.44,1.217,0.0138,188816889.98,23.5601,-1,0.0,0,1,source,fan_out|rapid_pass_through,6,0
166,ACC000166,salary,False,False,Jaipur,IN,full,1470528000,3069,False,0.4027,680.41,1.126,0.0377,218546.87,1.1588,848,193881.57,6,0,,,0,1
167,ACC000167,small_business,True,True,Chennai,IN,min,1477699200,2986,False,2.5919,24121.65,1.031,0.0653,1131157.09,8.8614,-1,0.0,0,0,,,0,0
168,ACC000168,merchant,True,True,Ahmedabad,IN,full,1416268800,3697,False,5.0196,2117.21,1.022,0.0499,7454554.54,100.3443,-1,0.0,0,0,,,0,1
169,ACC000169,household,False,False,Kolkata,IN,full,1405900800,3817,False,0.5589,1213.19,0.806,0.0853,79195.3,3.1331,-1,0.0,0,0,,,0,1
170,ACC000170,salary,False,False,Chennai,IN,full,1655942400,923,False,0.1704,2509.51,1.081,0.0571,240405.02,0.8018,370,239773.07,1,0,,,0,1
171,ACC000171,small_business,True,True,Kolkata,IN,min,1593475200,1646,False,2.7471,16949.29,1.179,0.0247,3873338.08,7.6541,-1,0.0,0,0,,,0,0
172,ACC000172,salary,False,False,Jaipur,IN,min,1543968000,2219,False,0.454,2154.59,1.227,0.0633,195426.45,0.6745,1354,166671.21,4,0,,,0,0
173,ACC000173,salary,False,False,Hyderabad,IN,full,1553817600,2105,False,0.7648,3359.93,0.899,0.0739,229279.71,1.7625,370,220814.07,2,0,,,0,1
174,ACC000174,salary,False,False,Delhi,IN,full,1673654400,718,False,0.6644,2558.88,0.9,0.0289,218573.47,0.536,1247,185468.45,2,0,,,0,1
175,ACC000175,salary,False,False,Ahmedabad,IN,min,1598486400,1588,False,0.4411,658.81,1.007,0.0212,51176.16,0.5047,82,40022.36,1,0,,,0,1
176,ACC000176,salary,False,False,Delhi,IN,full,1697673600,440,False,0.9135,3121.41,1.204,0.0832,123761.5,0.8634,146,98780.97,6,0,,,0,1
177,ACC000177,salary,False,False,Bengaluru,IN,min,1706918400,333,False,0.1509,1720.34,1.165,0.0212,196329.2,0.6288,1334,176584.66,4,1,mule,fan_out|smurfing,4,1
178,ACC000178,small_business,True,True,Kolkata,IN,full,1495843200,2776,False,1.9405,9699.61,1.314,0.0278,876648.86,1.7144,-1,0.0,0,0,,,0,0
179,ACC000179,small_business,True,True,Kolkata,IN,full,1718755200,196,False,2.1905,12115.42,1.108,0.0751,3517002.29,15.5715,-1,0.0,0,0,,,0,0
180,ACC000180,salary,False,False,Kolkata,IN,full,1608336000,1474,False,0.3617,2143.96,1.207,0.093,224264.33,1.9677,1268,192882.54,4,0,,,0,1
181,ACC000181,small_business,True,True,Bengaluru,IN,full,1611705600,1435,False,3.657,5561.07,1.26,0.0532,3907762.74,6.6142,-1,0.0,0,0,,,0,0
182,ACC000182,small_business,True,True,Mumbai,IN,full,1535587200,2316,False,1.5786,15972.65,1.329,0.0477,1370343.66,9.9012,-1,0.0,0,0,,,0,1
183,ACC000183,investment,True,True,Delhi,IN,full,1461801600,3170,False,0.06,1424080.19,1.121,0.0362,24992578.07,9.4281,-1,0.0,0,0,,,0,0
184,ACC000184,small_business,True,True,Kochi,IN,full,1633564800,1182,False,1.1892,9588.53,1.078,0.0454,1458708.97,5.5467,-1,0.0,0,0,,,0,0
185,ACC000185,merchant,True,True,Kochi,IN,full,1396742400,3923,False,3.054,482.73,0.747,0.0301,3229471.0,60.1641,-1,0.0,0,0,,,0,0
186,ACC000186,salary,False,False,Kolkata,IN,full,1484438400,2908,False,0.2617,1136.23,0.852,0.0874,182192.44,1.6526,145,141937.02,5,0,,,0,1
187,ACC000187,large_business,True,True,Mumbai,IN,full,1434758400,3483,False,2.1071,184513.26,1.21,0.0493,192051383.1,18.5814,-1,0.0,0,0,,,0,0
188,ACC000188,small_business,True,True,Hyderabad,IN,min,1413072000,3734,False,3.1191,23794.57,1.113,0.0791,823235.93,6.3367,-1,0.0,0,0,,,0,0
189,ACC000189,salary,False,False,Kolkata,IN,full,1473033600,3040,False,0.8519,2655.75,1.025,0.0256,239724.24,2.1055,824,238991.82,7,0,,,0,1
190,ACC000190,student,False,False,Jaipur,IN,full,1562889600,2000,False,0.1844,406.49,1.025,0.0657,23926.12,2.0279,-1,0.0,0,0,,,0,0
191,ACC000191,salary,False,False,Hyderabad,IN,full,1499126400,2738,False,1.033,2268.68,1.129,0.0792,153946.91,0.7975,151,152231.8,2,1,mule,fan_in|fan_out,2,1
192,ACC000192,investment,True,True,Jaipur,IN,full,1619136000,1349,False,0.2449,1878255.74,1.046,0.032,6201379.53,4.5144,-1,0.0,0,0,,,0,0
193,ACC000193,salary,False,False,Mumbai,IN,full,1502582400,2698,False,0.826,2585.76,1.227,0.0267,217872.03,1.7408,1198,192247.99,2,0,,,0,0
194,ACC000194,salary,False,False,Chennai,IN,min,1722988800,147,False,0.73,3364.37,1.016,0.051,110495.43,1.024,636,108718.12,5,0,,,0,1
195,ACC000195,small_business,True,True,Pune,IN,min,1546992000,2184,True,0.0728,23122.47,1.264,0.0228,891145.65,7.0506,-1,0.0,0,0,,,0,0
196,ACC000196,merchant,True,True,Hyderabad,IN,full,1667952000,784,False,2.8399,261.08,1.061,0.1384,6588897.46,31.9189,-1,0.0,0,0,,,0,0
197,ACC000197,freelancer,False,False,Pune,IN,full,1703116800,377,False,0.3942,734.16,1.58,0.0752,145090.19,8.9306,-1,0.0,0,0,,,0,1
198,ACC000198,salary,False,False,Jaipur,IN,full,1449100800,3317,False,0.8445,2049.94,0.952,0.0569,56696.95,0.3436,486,54572.04,3,0,,,0,1
199,ACC000199,freelancer,False,False,Pune,IN,full,1665619200,811,False,0.5581,3990.46,1.32,0.0717,357339.33,2.7617,-1,0.0,0,0,,,0,0
200,ACC000200,salary,False,False,Chennai,IN,min,1421280000,3639,False,0.8149,2756.64,1.162,0.0448,206732.7,0.8944,145,162158.4,2,0,,,0,1
201,ACC000201,student,False,False,Kolkata,IN,full,1534636800,2327,False,0.6289,648.18,0.886,0.1835,15423.17,0.2524,-1,0.0,0,0,,,0,0
202,ACC000202,small_business,True,True,Mumbai,IN,full,1461456000,3174,False,2.5056,12749.21,1.358,0.0374,508205.83,6.558,-1,0.0,0,1,collector|destination|source,circular_flow|fan_in|layering_chain|rapid_pass_through,4,1
203,ACC000203,salary,False,False,Mumbai,IN,full,1458604800,3207,False,0.1609,2723.92,1.107,0.0312,50531.37,2.5278,701,42016.81,5,0,,,0,1
204,ACC000204,student,False,False,Mumbai,IN,full,1663113600,840,False,0.1142,174.06,0.931,0.0858,15837.25,0.6431,-1,0.0,0,0,,,0,1
205,ACC000205,salary,False,False,Jaipur,IN,min,1525651200,2431,False,0.6806,781.8,0.873,0.0579,107166.69,1.1613,714,86635.23,5,0,,,0,0
206,ACC000206,student,False,False,Chennai,IN,full,1550620800,2142,False,0.3633,712.41,0.816,0.1023,15618.33,0.9305,-1,0.0,0,0,,,0,1
207,ACC000207,small_business,True,True,Mumbai,IN,full,1538611200,2281,False,0.8265,5661.32,1.322,0.0533,1433227.18,5.16,-1,0.0,0,0,,,0,0
208,ACC000208,freelancer,False,False,Kolkata,IN,full,1582243200,1776,False,0.5445,1539.11,1.28,0.1736,275879.89,3.2055,-1,0.0,0,0,,,0,1
209,ACC000209,salary,False,False,Kochi,IN,full,1595548800,1622,False,0.2432,1730.28,1.108,0.0536,144413.2,0.3975,383,110239.12,7,0,,,0,1
210,ACC000210,household,False,False,Mumbai,IN,full,1589068800,1697,False,0.5374,2577.42,0.896,0.0241,166652.12,1.1337,-1,0.0,0,0,,,0,0
211,ACC000211,salary,False,False,Chennai,IN,full,1721692800,162,False,0.2299,1044.61,0.931,0.0359,168523.73,0.5151,514,163406.71,6,0,,,0,0
212,ACC000212,small_business,True,True,Bengaluru,IN,min,1712188800,272,False,2.1635,17119.52,1.312,0.0541,3975134.82,2.3345,-1,0.0,0,0,,,0,0
213,ACC000213,student,False,False,Ahmedabad,IN,full,1516060800,2542,False,0.242,400.5,0.856,0.1833,8678.48,0.6897,-1,0.0,0,0,,,0,0
214,ACC000214,freelancer,False,False,Ahmedabad,IN,full,1536883200,2301,False,0.1755,3890.94,1.333,0.174,238710.4,6.3636,-1,0.0,0,0,,,0,1
215,ACC000215,salary,False,False,Kolkata,IN,full,1566691200,1956,False,0.242,2953.32,0.865,0.0433,71406.98,0.7311,933,62100.63,5,1,mule,fan_in|fan_out,5,0
216,ACC000216,salary,False,False,Ahmedabad,IN,full,1535068800,2322,False,0.4686,1649.43,1.125,0.0365,121706.02,3.2187,667,106195.69,7,0,,,0,1
217,ACC000217,student,False,False,Mumbai,IN,full,1668902400,773,False,0.1722,134.58,0.874,0.2186,6628.53,0.568,-1,0.0,0,0,,,0,1
218,ACC000218,salary,False,False,Kochi,IN,full,1519344000,2504,False,0.1066,1477.91,1.068,0.0724,43807.94,0.5119,118,43263.53,6,0,,,0,1
219,ACC000219,salary,False,False,Kolkata,IN,full,1573689600,1875,False,0.3111,825.41,1.168,0.0779,172133.96,0.9648,1418,163841.0,4,0,,,0,1
220,ACC000220,salary,False,False,Delhi,IN,min,1479168000,2969,False,0.3166,728.02,1.141,0.086,99009.29,1.8374,1300,97756.86,7,0,,,0,1
221,ACC000221,salary,False,False,Delhi,IN,full,1434326400,3488,False,0.7305,3059.36,1.006,0.0588,73981.95,1.6016,958,67505.83,5,0,,,0,1
222,ACC000222,small_business,True,True,Mumbai,IN,full,1424649600,3600,False,1.2334,4091.89,1.071,0.0695,934069.47,2.3856,-1,0.0,0,0,,,0,1
223,ACC000223,merchant,True,True,Kochi,IN,full,1504569600,2675,False,3.5529,744.57,0.849,0.0915,2412015.29,11.3852,-1,0.0,0,0,,,0,0
224,ACC000224,merchant,True,True,Delhi,IN,full,1663718400,833,False,1.6544,1832.23,1.083,0.1243,7705175.94,39.0505,-1,0.0,0,0,,,0,0
225,ACC000225,salary,False,False,Kochi,IN,min,1471305600,3060,True,0.0079,3134.51,0.886,0.0796,124824.49,0.9857,338,110052.17,3,0,,,0,1
226,ACC000226,merchant,True,True,Delhi,IN,min,1399075200,3896,False,2.7664,2369.55,0.788,0.0938,4177030.1,29.8986,-1,0.0,0,0,,,0,0
227,ACC000227,freelancer,False,False,Delhi,IN,min,1563580800,1992,True,0.0129,1150.85,1.362,0.1798,223342.44,3.4807,-1,0.0,0,0,,,0,1
228,ACC000228,salary,False,False,Kolkata,IN,full,1404518400,3833,True,0.0161,2949.72,1.187,0.064,81966.39,0.7089,546,64195.92,7,1,mule,fan_in|fan_out,2,1
229,ACC000229,salary,False,False,Kolkata,IN,full,1471824000,3054,False,0.0976,1465.73,0.869,0.0687,240994.0,0.6406,314,195088.64,2,0,,,0,1
230,ACC000230,small_business,True,True,Delhi,IN,full,1561593600,2015,False,2.5562,9967.97,1.432,0.0221,2972352.84,6.6075,-1,0.0,0,0,,,0,1
231,ACC000231,salary,False,False,Bengaluru,IN,full,1398211200,3906,False,0.379,2511.83,1.004,0.0713,165247.4,3.0819,454,134545.47,5,0,,,0,1
232,ACC000232,small_business,True,True,Mumbai,IN,full,1510963200,2601,False,1.1375,2275.45,0.996,0.047,2046410.38,4.7712,-1,0.0,0,0,,,0,0
233,ACC000233,salary,False,False,Pune,IN,full,1630540800,1217,False,0.4552,1388.81,1.195,0.0625,75381.95,1.1418,941,65808.41,3,0,,,0,1
234,ACC000234,salary,False,False,Delhi,IN,full,1613520000,1414,False,0.3414,3044.16,1.24,0.0554,98920.44,1.1813,150,88771.86,6,0,,,0,0
235,ACC000235,investment,True,True,Ahmedabad,IN,min,1477094400,2993,False,0.0673,266952.13,1.387,0.0433,5109947.76,5.2004,-1,0.0,0,0,,,0,0
236,ACC000236,merchant,True,True,Hyderabad,IN,full,1527120000,2414,False,0.7182,3129.53,0.805,0.1349,5849604.76,25.0338,-1,0.0,0,0,,,0,0
237,ACC000237,salary,False,False,Delhi,IN,min,1731283200,51,False,0.5726,1389.63,0.947,0.0809,169165.54,0.583,714,131994.69,6,0,,,0,1
238,ACC000238,student,False,False,Ahmedabad,IN,min,1577318400,1833,False,0.3009,402.86,1.007,0.123,20495.49,0.6545,-1,0.0,0,0,,,0,0
239,ACC000239,merchant,True,True,Chennai,IN,min,1490486400,2838,False,3.559,2965.79,0.918,0.1388,8673671.69,83.7108,-1,0.0,0,0,,,0,0
240,ACC000240,salary,False,False,Jaipur,IN,full,1675209600,700,False,0.9619,2684.74,0.964,0.0723,124329.77,1.4679,794,100498.21,1,0,,,0,1
241,ACC000241,freelancer,False,False,Delhi,IN,full,1537920000,2289,False,0.3867,2792.08,1.149,0.1025,116107.39,2.7584,-1,0.0,0,0,,,0,1
242,ACC000242,salary,False,False,Kolkata,IN,full,1438819200,3436,False,0.9964,2564.88,0.865,0.0808,68833.02,0.3633,1466,57086.32,6,0,,,0,1
243,ACC000243,investment,True,True,Kolkata,IN,full,1622419200,1311,False,0.2471,1197145.01,1.256,0.0104,17029023.06,8.4282,-1,0.0,0,0,,,0,0
244,ACC000244,large_business,True,True,Mumbai,IN,full,1448755200,3321,False,3.3168,217488.31,1.291,0.0193,106538194.84,13.0855,-1,0.0,0,0,,,0,1
245,ACC000245,salary,False,False,Ahmedabad,IN,min,1489968000,2844,False,0.6355,2967.53,1.231,0.0489,145523.16,0.3866,8,131571.28,1,0,,,0,1
246,ACC000246,large_business,True,True,Kochi,IN,full,1445644800,3357,False,15.3931,308399.65,1.537,0.047,172852933.83,35.5923,-1,0.0,0,1,source,layering_chain|rapid_pass_through,2,0
247,ACC000247,small_business,True,True,Jaipur,IN,min,1636848000,1144,False,2.2176,16107.86,1.391,0.0634,3291703.91,2.5827,-1,0.0,0,0,,,0,0
248,ACC000248,household,False,False,Pune,IN,full,1433635200,3496,False,0.3828,450.03,1.148,0.0491,113433.13,2.7193,-1,0.0,0,0,,,0,1
249,ACC000249,large_business,True,True,Kolkata,IN,full,1636329600,1150,False,11.6584,172000.48,1.584,0.0312,37532462.85,10.8226,-1,0.0,0,0,,,0,0
250,ACC000250,salary,False,False,Jaipur,IN,full,1396742400,3923,False,0.3674,2357.55,1.204,0.0997,193505.24,1.4027,602,184454.08,4,0,,,0,1
251,ACC000251,small_business,True,True,Hyderabad,IN,full,1553644800,2107,False,1.9991,22109.11,1.401,0.0702,2183956.91,2.3274,-1,0.0,0,0,,,0,0
252,ACC000252,salary,False,False,Kolkata,IN,min,1711411200,281,False,0.1259,1841.96,1.085,0.0803,92245.16,0.5662,546,70238.33,4,0,,,0,0
253,ACC000253,small_business,True,True,Bengaluru,IN,min,1640044800,1107,False,1.0293,9390.89,1.424,0.0502,1514091.36,1.1769,-1,0.0,0,0,,,0,0
254,ACC000254,salary,False,False,Hyderabad,IN,min,1644537600,1055,False,0.2664,2391.55,0.871,0.091,121043.19,1.0647,36,113545.12,5,1,mule,fan_in|fan_out|mule_network,3,1
255,ACC000255,salary,False,False,Jaipur,IN,min,1569715200,1921,False,0.2719,2446.56,1.121,0.0691,169997.14,3.0798,264,169392.13,5,0,,,0,1
256,ACC000256,student,False,False,Pune,IN,min,1712707200,266,False,0.4234,592.49,0.78,0.0689,24221.11,0.7372,-1,0.0,0,0,,,0,1
257,ACC000257,salary,False,False,Ahmedabad,SG,full,1598486400,1588,False,0.1686,1645.73,1.204,0.0353,168726.43,1.2727,659,148121.26,5,0,,,0,0
258,ACC000258,student,False,False,Mumbai,IN,full,1514073600,2565,False,0.2655,250.48,0.869,0.2125,15747.58,1.8463,-1,0.0,0,0,,,0,0
259,ACC000259,freelancer,False,False,Bengaluru,IN,full,1583280000,1764,False,0.8685,2918.12,1.556,0.1079,395807.27,3.2783,-1,0.0,0,0,,,0,1
260,ACC000260,freelancer,False,False,Kochi,IN,full,1503705600,2685,False,0.4716,2506.42,1.27,0.101,66185.66,3.2582,-1,0.0,0,0,,,0,1
261,ACC000261,student,False,False,Kochi,IN,min,1491091200,2831,False,0.4885,773.26,1.041,0.0857,17060.03,0.3195,-1,0.0,0,0,,,0,1
262,ACC000262,salary,False,False,Kochi,IN,full,1487030400,2878,False,0.3424,1167.92,0.935,0.0941,153971.91,1.0059,270,145845.51,3,0,,,0,0
263,ACC000263,household,False,False,Bengaluru,IN,min,1700870400,403,False,0.2357,3110.85,0.876,0.0831,171755.97,1.4607,-1,0.0,0,0,,,0,0
264,ACC000264,small_business,True,True,Mumbai,IN,full,1618617600,1355,False,3.7959,21197.88,1.079,0.0647,3086276.91,11.3334,-1,0.0,0,0,,,0,0
265,ACC000265,small_business,True,True,Kochi,IN,full,1570924800,1907,False,2.4031,9479.92,1.437,0.0647,2589915.91,11.6612,-1,0.0,0,1,collector|intermediary,circular_flow|smurfing,2,0
266,ACC000266,household,False,False,Chennai,IN,full,1675296000,699,False,0.1942,2247.59,0.869,0.0516,188433.66,2.3589,-1,0.0,0,0,,,0,0
267,ACC000267,student,False,False,Hyderabad,IN,min,1624838400,1283,False,0.6136,619.32,1.016,0.069,9248.2,0.6055,-1,0.0,0,0,,,0,1
268,ACC000268,merchant,True,True,Mumbai,IN,full,1401753600,3865,False,5.9116,2680.76,1.002,0.0634,4190344.17,54.1817,-1,0.0,0,0,,,0,1
269,ACC000269,merchant,True,True,Hyderabad,IN,full,1442188800,3397,False,3.6538,409.63,0.98,0.0418,8552461.17,100.8982,-1,0.0,0,0,,,0,0
270,ACC000270,small_business,True,True,Pune,IN,min,1503014400,2693,False,1.5591,18291.03,1.283,0.0288,410422.78,6.9008,-1,0.0,0,0,,,0,0
271,ACC000271,salary,False,False,Kolkata,IN,min,1491696000,2824,False,0.4483,1836.17,1.075,0.0425,54284.56,0.6884,1292,54122.06,6,0,,,0,0
272,ACC000272,salary,False,False,Pune,IN,full,1497225600,2760,False,0.2317,3102.31,1.096,0.0203,235134.43,0.4728,339,230625.48,3,0,,,0,1
273,ACC000273,freelancer,False,False,Hyderabad,IN,full,1632441600,1195,False,0.3618,872.42,1.537,0.1326,305419.59,8.0757,-1,0.0,0,0,,,0,1
274,ACC000274,student,False,False,Kolkata,IN,full,1403654400,3843,False,0.1762,472.7,0.958,0.1505,8529.25,0.9025,-1,0.0,0,0,,,0,0
275,ACC000275,freelancer,False,False,Ahmedabad,IN,min,1655856000,924,True,0.0036,5509.91,1.215,0.1612,124248.57,2.4329,-1,0.0,0,0,,,0,1
276,ACC000276,student,False,False,Delhi,IN,full,1679011200,656,False,0.2838,764.07,0.855,0.1452,11802.68,1.5943,-1,0.0,0,0,,,0,1
277,ACC000277,salary,False,False,Mumbai,IN,full,1666915200,796,False,1.4625,2666.26,0.852,0.0349,155159.9,2.437,691,148184.29,3,0,,,0,0
278,ACC000278,salary,False,False,Hyderabad,IN,full,1599696000,1574,False,0.202,2337.0,0.926,0.0832,167246.5,1.1616,723,125488.84,6,0,,,0,1
279,ACC000279,freelancer,False,False,Ahmedabad,IN,min,1539734400,2268,True,0.0135,5450.92,1.177,0.0773,377565.93,1.6995,-1,0.0,0,0,,,0,1
280,ACC000280,small_business,True,True,Jaipur,IN,full,1445385600,3360,False,6.6097,12645.46,1.132,0.0214,3735072.46,2.4711,-1,0.0,0,0,,,0,0
281,ACC000281,freelancer,False,False,Kolkata,IN,full,1437782400,3448,False,0.2443,1504.69,1.438,0.0706,310963.35,1.0509,-1,0.0,0,0,,,0,0
282,ACC000282,salary,False,False,Delhi,IN,full,1595808000,1619,False,0.3798,3011.81,1.15,0.0325,99392.84,1.0791,714,91911.68,1,0,,,0,1
283,ACC000283,small_business,True,True,Chennai,IN,full,1407542400,3798,False,1.4393,23863.48,1.083,0.0409,2000587.57,2.6433,-1,0.0,0,0,,,0,0
284,ACC000284,merchant,True,True,Delhi,IN,full,1419465600,3660,False,1.8062,1871.88,0.977,0.1156,7271230.3,85.26,-1,0.0,0,0,,,0,0
285,ACC000285,household,False,False,Hyderabad,IN,full,1640822400,1098,False,0.3888,3540.37,1.122,0.0728,167331.23,1.2232,-1,0.0,0,0,,,0,1
286,ACC000286,freelancer,False,False,Pune,IN,min,1510185600,2610,False,0.077,827.25,1.575,0.1377,208006.28,3.8301,-1,0.0,0,0,,,0,0
287,ACC000287,household,False,False,Mumbai,IN,full,1627948800,1247,False,0.5377,1219.66,0.981,0.0639,167676.93,0.8181,-1,0.0,0,0,,,0,0
288,ACC000288,salary,False,False,Hyderabad,IN,min,1547683200,2176,False,0.308,610.4,1.043,0.0675,85129.58,0.6946,597,75960.96,1,0,,,0,1
289,ACC000289,salary,False,False,Pune,IN,full,1673740800,717,False,0.6287,3189.44,1.159,0.0558,244503.35,1.3385,90,238241.77,1,0,,,0,1
290,ACC000290,large_business,True,True,Ahmedabad,IN,full,1644883200,1051,False,5.1139,41353.67,1.559,0.0492,30461945.5,10.6458,-1,0.0,0,0,,,0,1
291,ACC000291,merchant,True,True,Jaipur,IN,full,1446163200,3351,False,5.2148,468.19,1.09,0.0505,1303084.52,88.557,-1,0.0,0,0,,,0,0
292,ACC000292,household,False,False,Delhi,IN,min,1613433600,1415,False,0.5526,2042.72,0.911,0.0595,161213.37,1.7322,-1,0.0,0,0,,,0,0
293,ACC000293,small_business,True,True,Kochi,IN,full,1520380800,2492,False,2.1038,2051.31,1.075,0.0761,1137609.55,2.3134,-1,0.0,0,0,,,0,1
294,ACC000294,salary,False,False,Pune,IN,full,1653264000,954,False,0.6079,879.2,1.176,0.0552,243194.85,3.2578,873,219682.78,6,0,,,0,1
295,ACC000295,salary,False,False,Delhi,IN,full,1556496000,2074,False,0.4581,2333.45,0.921,0.0829,197024.65,1.1151,226,180899.69,6,0,,,0,1
296,ACC000296,salary,False,False,Mumbai,IN,full,1488758400,2858,False,1.3675,3137.77,0.986,0.0348,216632.47,2.2706,42,203560.55,6,0,,,0,1
297,ACC000297,small_business,True,True,Kochi,IN,min,1558137600,2055,False,1.5736,14656.42,1.011,0.0785,1988463.23,6.88,-1,0.0,0,0,,,0,0
298,ACC000298,salary,False,False,Kolkata,IN,full,1440115200,3421,False,0.7377,1782.75,1.17,0.0221,35665.64,1.4337,763,27632.56,6,0,,,0,1
299,ACC000299,salary,False,False,Pune,IN,min,1673827200,716,False,0.3886,1104.42,1.092,0.0892,72014.93,2.4834,47,55188.35,5,0,,,0,1
300,ACC000300,student,False,False,Mumbai,IN,full,1689724800,532,False,0.2559,252.78,1.095,0.1536,22166.21,0.617,-1,0.0,0,0,,,0,1
301,ACC000301,student,False,False,Jaipur,IN,full,1503273600,2690,False,0.2288,369.47,0.878,0.0767,17173.08,0.4416,-1,0.0,0,1,mule,fan_in|fan_out|mule_network,5,1
302,ACC000302,salary,False,False,Chennai,IN,full,1721088000,169,False,0.172,3096.44,0.972,0.0699,193995.0,0.6793,1233,177717.4,5,0,,,0,1
303,ACC000303,household,False,False,Bengaluru,IN,min,1665619200,811,True,0.0265,1870.89,1.174,0.0634,87198.35,0.7695,-1,0.0,0,0,,,0,1
304,ACC000304,freelancer,False,False,Delhi,IN,min,1620691200,1331,False,0.5859,3711.72,1.265,0.141,138282.05,2.351,-1,0.0,0,0,,,0,1
305,ACC000305,small_business,True,True,Bengaluru,IN,full,1627344000,1254,False,0.5451,18637.0,1.205,0.0623,2736480.63,4.1765,-1,0.0,0,0,,,0,0
306,ACC000306,salary,False,False,Kochi,IN,full,1473206400,3038,False,0.4727,2376.58,1.165,0.0421,221665.33,1.1346,782,166476.49,2,0,,,0,1
307,ACC000307,household,False,False,Chennai,IN,min,1390867200,3991,False,0.281,750.7,0.907,0.0816,69768.09,0.4633,-1,0.0,0,0,,,0,1
308,ACC000308,salary,False,False,Delhi,IN,min,1652054400,968,False,0.647,1335.71,1.026,0.0756,81752.61,2.2619,656,71575.49,6,0,,,0,1
309,ACC000309,freelancer,False,False,Pune,IN,min,1401494400,3868,False,0.5245,561.44,1.555,0.1191,285138.31,1.5808,-1,0.0,0,1,intermediary,circular_flow,1,1
310,ACC000310,freelancer,False,False,Hyderabad,IN,min,1428364800,3557,False,0.4311,4311.51,1.581,0.0649,232085.81,2.0754,-1,0.0,0,0,,,0,0
311,ACC000311,small_business,True,True,Jaipur,IN,full,1495065600,2785,False,0.7513,22304.42,1.243,0.0389,3694806.0,3.0597,-1,0.0,0,0,,,0,0
312,ACC000312,salary,False,False,Kochi,IN,full,1599264000,1579,False,0.7066,2392.66,0.93,0.023,181897.42,1.4747,454,165410.32,7,0,,,0,0
313,ACC000313,salary,False,False,Delhi,IN,full,1528761600,2395,False,0.7887,2954.38,0.972,0.0832,56527.52,1.3358,1286,50325.94,7,0,,,0,1
314,ACC000314,small_business,True,True,Jaipur,IN,min,1475884800,3007,False,1.0025,23375.9,0.969,0.0588,2203884.04,3.2865,-1,0.0,0,0,,,0,0
315,ACC000315,salary,False,False,Chennai,IN,full,1499126400,2738,False,1.0978,2388.78,1.131,0.0355,65307.0,0.7514,1320,58226.06,7,0,,,0,0
316,ACC000316,salary,False,False,Bengaluru,IN,full,1429056000,3549,False,0.6445,1504.44,0.93,0.0478,74841.66,1.0628,762,65560.96,3,0,,,0,1
317,ACC000317,small_business,True,True,Ahmedabad,IN,full,1629504000,1229,False,1.1093,10783.21,1.307,0.0318,2801756.49,7.8628,-1,0.0,0,0,,,0,1
318,ACC000318,salary,False,False,Bengaluru,IN,full,1513728000,2569,False,0.0973,1119.66,1.064,0.0856,128047.31,1.1997,196,122445.05,4,0,,,0,1
319,ACC000319,student,False,False,Delhi,IN,full,1683072000,609,False,0.2282,481.87,0.891,0.095,9019.81,0.8309,-1,0.0,0,0,,,0,0
320,ACC000320,salary,False,False,Jaipur,IN,full,1498089600,2750,False,0.6835,1093.21,1.203,0.0526,58885.61,0.9108,232,45014.9,5,0,,,0,1
