txn_id,timestamp,sender,receiver,amount,channel,sender_country,receiver_country,cross_border,episode_id,pattern,is_laundering
T000000259,2025-01-01 09:21:39,ACC000865,ACC000183,8741.79,UPI,IN,IN,0,,normal,0
T000000260,2025-01-01 09:22:00,ACC000714,ACC000919,255000.0,NEFT,IN,IN,0,,normal,0
T000000261,2025-01-01 09:22:54,ACC001148,ACC001021,15819.62,CARD,IN,IN,0,,normal,0
T000000262,2025-01-01 09:22:57,ACC000873,ACC001366,1566000.0,IMPS,IN,IN,0,,normal,0
T000000263,2025-01-01 09:23:07,ACC000607,ACC000269,36700.0,UPI,IN,IN,0,,normal,0
T000000264,2025-01-01 09:23:21,ACC001148,ACC000995,49200.0,NEFT,IN,IN,0,,normal,0
T000000265,2025-01-01 09:23:47,ACC000686,ACC001155,7401.47,IMPS,IN,IN,0,,normal,0
T000000266,2025-01-01 09:24:03,ACC001012,ACC001021,82297.22,UPI,IN,IN,0,,normal,0
T000000267,2025-01-01 09:24:04,ACC000794,ACC001397,21200.0,IMPS,IN,IN,0,,normal,0
T000000268,2025-01-01 09:24:30,ACC000597,ACC000671,140000.0,NEFT,IN,IN,0,B000072,installment_split,0
T000000269,2025-01-01 09:24:33,ACC000384,ACC000297,250.0,UPI,IN,IN,0,,normal,0
T000000270,2025-01-01 09:25:07,ACC000849,ACC001147,8135.3,UPI,IN,IN,0,,normal,0
T000000271,2025-01-01 09:25:12,ACC000323,ACC000151,14584.03,IMPS,IN,IN,0,,normal,0
T000000272,2025-01-01 09:25:12,ACC000958,ACC000108,260000.0,IMPS,IN,IN,0,,normal,0
T000000273,2025-01-01 09:25:27,ACC000391,ACC001290,840000.0,NEFT,IN,IN,0,,normal,0
T000000274,2025-01-01 09:25:47,ACC000673,ACC001098,1672732.64,SWIFT,CY,IN,1,,normal,0
T000000275,2025-01-01 09:26:02,ACC000329,ACC000847,111000.0,RTGS,IN,IN,0,,normal,0
T000000276,2025-01-01 09:26:20,ACC001058,ACC001369,1370.0,UPI,IN,IN,0,,normal,0
T000000277,2025-01-01 09:26:45,ACC000424,ACC000882,587578.09,RTGS,IN,IN,0,,normal,0
T000000278,2025-01-01 09:26:50,ACC000810,ACC001313,1656.83,UPI,IN,IN,0,,normal,0
T000000279,2025-01-01 09:27:36,ACC000085,ACC000523,6640.22,CARD,IN,IN,0,,normal,0
T000000280,2025-01-01 09:27:37,ACC001153,ACC000333,23700.0,IMPS,IN,IN,0,,normal,0
T000000281,2025-01-01 09:28:30,ACC000958,ACC000164,527844.47,NEFT,IN,IN,0,,normal,0
T000000282,2025-01-01 09:29:11,ACC001043,ACC000339,65.05,UPI,IN,IN,0,,normal,0
T000000283,2025-01-01 09:29:55,ACC000699,ACC001153,4800.0,IMPS,IN,IN,0,,normal,0
T000000284,2025-01-01 09:31:04,ACC001466,ACC000391,2215.26,UPI,IN,IN,0,,normal,0
T000000285,2025-01-01 09:32:23,ACC001230,ACC000164,3707.95,UPI,IN,IN,0,,normal,0
T000000286,2025-01-01 09:32:32,ACC000075,ACC000042,1424000.0,RTGS,IN,IN,0,,normal,0
T000000287,2025-01-01 09:32:45,ACC000480,ACC000132,780.0,UPI,IN,IN,0,,normal,0
T000000288,2025-01-01 09:33:21,ACC001357,ACC001278,1310.0,UPI,IN,IN,0,,normal,0
T000000289,2025-01-01 09:33:37,ACC000810,ACC001276,345.35,UPI,IN,IN,0,,normal,0
T000000290,2025-01-01 09:34:23,ACC001002,ACC001079,104000.0,RTGS,IN,IN,0,B000043,installment_split,0
T000000291,2025-01-01 09:34:54,ACC000436,ACC000673,740.0,SWIFT,IN,CY,1,,normal,0
T000000292,2025-01-01 09:35:10,ACC001153,ACC000291,2113487.89,RTGS,IN,IN,0,,normal,0
T000000293,2025-01-01 09:35:21,ACC000283,ACC000436,13300.0,CARD,IN,IN,0,,normal,0
T000000294,2025-01-01 09:37:08,ACC000999,ACC000760,211000.0,RTGS,IN,IN,0,,normal,0
T000000295,2025-01-01 09:37:30,ACC001038,ACC000042,3260.0,UPI,IN,IN,0,,normal,0
T000000296,2025-01-01 09:38:37,ACC001448,ACC000569,2200.0,IMPS,IN,IN,0,,normal,0
T000000297,2025-01-01 09:39:44,ACC000082,ACC001208,600000.0,RTGS,IN,IN,0,,normal,0
T000000298,2025-01-01 09:39:52,ACC000699,ACC000219,2832.94,UPI,IN,IN,0,,normal,0
T000000299,2025-01-01 09:39:53,ACC000230,ACC001106,18663.27,IMPS,IN,IN,0,,normal,0
T000000300,2025-01-01 09:40:10,ACC000699,ACC001320,12666.29,CARD,IN,IN,0,,normal,0
T000000301,2025-01-01 09:40:11,ACC000068,ACC001081,11765.59,NEFT,IN,IN,0,,normal,0
T000000302,2025-01-01 09:40:52,ACC000999,ACC000587,123479.28,NEFT,IN,IN,0,,normal,0
T000000303,2025-01-01 09:41:33,ACC000188,ACC000027,18662.53,NEFT,IN,IN,0,,normal,0
T000000304,2025-01-01 09:42:47,ACC000349,ACC000719,8300.0,IMPS,IN,IN,0,,normal,0
T000000305,2025-01-01 09:43:13,ACC000895,ACC000332,1360.0,UPI,IN,IN,0,,normal,0
T000000306,2025-01-01 09:43:15,ACC000004,ACC001079,1170.0,CARD,IN,IN,0,,normal,0
T000000307,2025-01-01 09:43:59,ACC000333,ACC001249,1294.92,UPI,IN,IN,0,,normal,0
T000000308,2025-01-01 09:44:28,ACC000359,ACC000183,4849.83,NEFT,IN,IN,0,,normal,0
T000000309,2025-01-01 09:44:57,ACC000249,ACC000774,64000.0,NEFT,IN,IN,0,,normal,0
T000000310,2025-01-01 09:44:58,ACC000409,ACC000108,40373.66,CARD,IN,IN,0,,normal,0
T000000311,2025-01-01 09:45:33,ACC000539,ACC001466,5400.0,IMPS,IN,IN,0,,normal,0
T000000312,2025-01-01 09:46:04,ACC000164,ACC000601,3870.0,IMPS,IN,IN,0,,normal,0
T000000313,2025-01-01 09:47:00,ACC001038,ACC001471,950.0,UPI,IN,IN,0,,normal,0
T000000314,2025-01-01 09:47:44,ACC001448,ACC001470,39269.6,CARD,IN,IN,0,,normal,0
T000000315,2025-01-01 09:48:36,ACC000280,ACC000179,6400.0,UPI,IN,IN,0,,normal,0
T000000316,2025-01-01 09:48:56,ACC000145,ACC001155,118117.14,NEFT,IN,IN,0,,normal,0
T000000317,2025-01-01 09:49:54,ACC000383,ACC001253,2300.0,NEFT,IN,IN,0,,normal,0
T000000318,2025-01-01 09:50:26,ACC000760,ACC001453,5131.66,UPI,IN,IN,0,,normal,0
T000000319,2025-01-01 09:50:44,ACC001012,ACC000114,56047.93,NEFT,IN,IN,0,,normal,0
T000000320,2025-01-01 09:51:46,ACC000075,ACC000757,784179.46,RTGS,IN,IN,0,,normal,0
T000000321,2025-01-01 09:52:35,ACC000090,ACC000114,134000.0,IMPS,IN,IN,0,,normal,0
T000000322,2025-01-01 09:53:05,ACC000701,ACC000958,215000.0,IMPS,IN,IN,0,,normal,0
T000000323,2025-01-01 09:53:14,ACC001482,ACC000533,20524.33,UPI,IN,IN,0,,normal,0
T000000324,2025-01-01 09:53:56,ACC000782,ACC000239,11500.0,IMPS,IN,IN,0,,normal,0
T000000325,2025-01-01 09:53:59,ACC000738,ACC000370,1141.6,CARD,IN,IN,0,,normal,0
T000000326,2025-01-01 09:54:30,ACC000230,ACC000840,12111.74,UPI,IN,IN,0,,normal,0
T000000327,2025-01-01 09:54:31,ACC000436,ACC000502,2967.7,NEFT,IN,IN,0,,normal,0
T000000328,2025-01-01 09:54:39,ACC001154,ACC001273,29933.14,IMPS,IN,IN,0,,normal,0
T000000329,2025-01-01 09:54:46,ACC000590,ACC000597,2170.0,IMPS,IN,IN,0,,normal,0
T000000330,2025-01-01 09:55:23,ACC001140,ACC001081,2480.0,CARD,IN,IN,0,,normal,0
T000000331,2025-01-01 09:55:44,ACC001418,ACC001320,2290.0,IMPS,IN,IN,0,,normal,0
T000000332,2025-01-01 09:55:45,ACC001268,ACC000185,787869.49,RTGS,IN,IN,0,,normal,0
T000000333,2025-01-01 09:56:49,ACC000848,ACC000732,1107.78,UPI,IN,IN,0,,normal,0
T000000334,2025-01-01 09:56:58,ACC001395,ACC000148,788409.97,RTGS,IN,IN,0,,normal,0
T000000335,2025-01-01 09:57:22,ACC000342,ACC000436,2142.74,UPI,IN,IN,0,,normal,0
T000000336,2025-01-01 09:57:25,ACC000078,ACC000035,317953.68,IMPS,IN,IN,0,,normal,0
T000000337,2025-01-01 09:57:38,ACC000864,ACC000837,8026.16,UPI,IN,IN,0,,normal,0
T000000338,2025-01-01 09:57:56,ACC000323,ACC000033,10761.49,IMPS,IN,IN,0,,normal,0
T000000339,2025-01-01 09:58:28,ACC001286,ACC001454,340.0,CARD,IN,IN,0,,normal,0
T000000340,2025-01-01 09:58:47,ACC000078,ACC000061,2161945.73,RTGS,IN,IN,0,,normal,0
T000000341,2025-01-01 09:58:50,ACC000995,ACC000712,9000.0,CARD,IN,IN,0,,normal,0
T000000342,2025-01-01 09:59:11,ACC001185,ACC000036,4968.83,IMPS,IN,IN,0,,normal,0
T000000343,2025-01-01 09:59:32,ACC000789,ACC000697,15789.93,NEFT,IN,IN,0,,normal,0
T000000344,2025-01-01 10:00:19,ACC000955,ACC000492,3118.53,NEFT,IN,IN,0,,normal,0
T000000345,2025-01-01 10:01:47,ACC000848,ACC000384,1376.11,UPI,IN,IN,0,,normal,0
T000000346,2025-01-01 10:02:31,ACC001155,ACC000291,4916.65,NEFT,IN,IN,0,,normal,0
T000000347,2025-01-01 10:03:07,ACC000575,ACC001209,4580.42,UPI,IN,IN,0,,normal,0
T000000348,2025-01-01 10:03:28,ACC000036,ACC000042,3039.26,NEFT,IN,IN,0,,normal,0
T000000349,2025-01-01 10:03:43,ACC001140,ACC000147,2376.29,NEFT,IN,IN,0,,normal,0
T000000350,2025-01-01 10:04:14,ACC000085,ACC001178,4120.0,UPI,IN,IN,0,,normal,0
T000000351,2025-01-01 10:05:07,ACC000399,ACC000712,374584.98,NEFT,IN,IN,0,,normal,0
T000000352,2025-01-01 10:05:12,ACC001079,ACC001387,1109.1,UPI,IN,IN,0,,normal,0
T000000353,2025-01-01 10:06:31,ACC000338,ACC001470,169540.69,NEFT,IN,IN,0,,normal,0
T000000354,2025-01-01 10:06:35,ACC000021,ACC000158,87000.0,IMPS,IN,IN,0,,normal,0
T000000355,2025-01-01 10:06:40,ACC000151,ACC001470,1350.0,UPI,IN,IN,0,,normal,0
T000000356,2025-01-01 10:07:26,ACC000280,ACC001466,5057.24,CARD,IN,IN,0,,normal,0
T000000357,2025-01-01 10:07:39,ACC000344,ACC001497,29200.0,CARD,IN,IN,0,,normal,0
T000000358,2025-01-01 10:07:45,ACC000999,ACC000760,35500.0,CARD,IN,IN,0,,normal,0
T000000359,2025-01-01 10:09:07,ACC000027,ACC000471,510.0,UPI,IN,IN,0,,normal,0
T000000360,2025-01-01 10:09:11,ACC001038,ACC001426,16421.56,CARD,IN,IN,0,,normal,0
T000000361,2025-01-01 10:09:28,ACC000430,ACC000793,38826.73,CARD,IN,IN,0,,normal,0
T000000362,2025-01-01 10:09:31,ACC000648,ACC000168,4750.0,CARD,IN,IN,0,,normal,0
T000000363,2025-01-01 10:10:39,ACC000165,ACC000494,120145.99,NEFT,IN,IN,0,,normal,0
T000000364,2025-01-01 10:11:18,ACC000494,ACC000014,6517.0,IMPS,IN,IN,0,,normal,0
T000000365,2025-01-01 10:12:23,ACC000325,ACC000500,18375.54,CARD,IN,IN,0,,normal,0
T000000366,2025-01-01 10:12:58,ACC000016,ACC001193,2502.55,NEFT,IN,IN,0,,normal,0
T000000367,2025-01-01 10:13:05,ACC001021,ACC001024,3307.56,NEFT,IN,IN,0,,normal,0
T000000368,2025-01-01 10:13:46,ACC001448,ACC000500,5400.0,CARD,IN,IN,0,,normal,0
T000000369,2025-01-01 10:14:16,ACC000673,ACC000346,107530.48,SWIFT,CY,IN,1,,normal,0
T000000370,2025-01-01 10:14:47,ACC000500,ACC001127,890.0,UPI,IN,IN,0,,normal,0
T000000371,2025-01-01 10:14:58,ACC001397,ACC001106,13266.64,CARD,IN,IN,0,,normal,0
T000000372,2025-01-01 10:15:11,ACC000050,ACC001421,3230.0,CARD,IN,IN,0,,normal,0
T000000373,2025-01-01 10:15:36,ACC000612,ACC001021,1315.43,UPI,IN,IN,0,,normal,0
T000000374,2025-01-01 10:15:37,ACC000246,ACC000108,2540000.0,RTGS,IN,IN,0,,normal,0
T000000375,2025-01-01 10:15:47,ACC000458,ACC000963,1090.0,UPI,IN,IN,0,,normal,0
T000000376,2025-01-01 10:15:50,ACC000441,ACC001123,6546.91,CARD,IN,IN,0,,normal,0
T000000377,2025-01-01 10:16:03,ACC001134,ACC000500,19100.0,IMPS,IN,IN,0,,normal,0
T000000378,2025-01-01 10:16:24,ACC000044,ACC000146,1146226.88,NEFT,IN,IN,0,,normal,0
T000000379,2025-01-01 10:16:36,ACC000333,ACC001208,795.67,UPI,IN,IN,0,,normal,0
T000000380,2025-01-01 10:16:45,ACC001205,ACC001151,790.0,UPI,IN,IN,0,,normal,0
T000000381,2025-01-01 10:17:25,ACC000659,ACC000951,90000.0,UPI,IN,IN,0,,normal,0
T000000382,2025-01-01 10:17:27,ACC000424,ACC000718,103003.54,NEFT,IN,IN,0,,normal,0
T000000383,2025-01-01 10:18:27,ACC001217,ACC001197,2721.88,IMPS,IN,IN,0,,normal,0
T000000384,2025-01-01 10:18:44,ACC000280,ACC001432,32700.0,IMPS,IN,IN,0,,normal,0
T000000385,2025-01-01 10:19:50,ACC000967,ACC000258,26924.37,UPI,IN,IN,0,,normal,0
T000000386,2025-01-01 10:20:03,ACC000999,ACC000987,421000.0,NEFT,IN,IN,0,,normal,0
T000000387,2025-01-01 10:20:30,ACC000645,ACC001241,2257.63,IMPS,IN,IN,0,,normal,0
T000000388,2025-01-01 10:20:58,ACC001241,ACC000013,2250.0,NEFT,IN,IN,0,,normal,0
T000000389,2025-01-01 10:21:30,ACC001039,ACC000426,1899.0,UPI,IN,IN,0,,normal,0
T000000390,2025-01-01 10:21:57,ACC001033,ACC000746,730.0,UPI,IN,IN,0,,normal,0
T000000391,2025-01-01 10:22:19,ACC000046,ACC001339,10100.0,UPI,IN,IN,0,,normal,0
T000000392,2025-01-01 10:22:28,ACC000433,ACC000148,19191.76,IMPS,IN,IN,0,,normal,0
T000000393,2025-01-01 10:22:29,ACC000397,ACC000716,606.64,CARD,IN,IN,0,,normal,0
T000000394,2025-01-01 10:22:52,ACC001261,ACC001354,3430.0,IMPS,IN,IN,0,,normal,0
T000000395,2025-01-01 10:23:03,ACC000230,ACC000840,8700.0,IMPS,IN,IN,0,,normal,0
T000000396,2025-01-01 10:23:38,ACC000533,ACC001274,5500.0,NEFT,IN,IN,0,,normal,0
T000000397,2025-01-01 10:23:49,ACC000710,ACC000156,2947.35,CARD,IN,IN,0,,normal,0
T000000398,2025-01-01 10:24:14,ACC001354,ACC001202,1595000.0,NEFT,IN,IN,0,,normal,0
T000000399,2025-01-01 10:26:33,ACC000627,ACC000892,7710.18,IMPS,IN,IN,0,,normal,0
T000000400,2025-01-01 10:26:55,ACC000533,ACC001226,36482.99,IMPS,IN,IN,0,,normal,0
T000000401,2025-01-01 10:28:16,ACC001404,ACC000430,3340.0,IMPS,IN,IN,0,,normal,0
T000000402,2025-01-01 10:28:23,ACC000925,ACC001395,3040.0,NEFT,IN,IN,0,,normal,0
T000000403,2025-01-01 10:28:46,ACC000226,ACC001241,1688.28,UPI,IN,IN,0,,normal,0
T000000404,2025-01-01 10:29:11,ACC001197,ACC000187,719000.0,NEFT,IN,IN,0,,normal,0
T000000405,2025-01-01 10:29:16,ACC000014,ACC000648,2801.7,NEFT,IN,IN,0,,normal,0
T000000406,2025-01-01 10:29:40,ACC000877,ACC001098,1580.0,UPI,IN,IN,0,,normal,0
T000000407,2025-01-01 10:29:43,ACC000695,ACC000367,6894.62,CARD,IN,IN,0,,normal,0
T000000408,2025-01-01 10:29:52,ACC000291,ACC001440,841.09,CARD,IN,IN,0,,normal,0
T000000409,2025-01-01 10:29:57,ACC000110,ACC000365,485.33,CARD,IN,IN,0,,normal,0
T000000410,2025-01-01 10:30:59,ACC001409,ACC001109,23388.32,NEFT,IN,IN,0,,normal,0
T000000411,2025-01-01 10:31:36,ACC000539,ACC000384,680.0,UPI,IN,IN,0,,normal,0
T000000412,2025-01-01 10:31:40,ACC000165,ACC000637,334680.42,NEFT,IN,IN,0,,normal,0
T000000413,2025-01-01 10:32:23,ACC001038,ACC000673,9345.6,SWIFT,IN,CY,1,,normal,0
T000000414,2025-01-01 10:32:23,ACC001153,ACC000269,1029000.0,NEFT,IN,IN,0,,normal,0
T000000415,2025-01-01 10:33:04,ACC001194,ACC000249,2066.77,IMPS,IN,IN,0,,normal,0
T000000416,2025-01-01 10:33:08,ACC001152,ACC001424,16002.86,NEFT,IN,IN,0,,normal,0
T000000417,2025-01-01 10:33:21,ACC000436,ACC000636,450.0,UPI,IN,IN,0,,normal,0
T000000418,2025-01-01 10:33:58,ACC000636,ACC001032,596.1,UPI,IN,IN,0,,normal,0
T000000419,2025-01-01 10:33:58,ACC001397,ACC000339,7894.61,UPI,IN,IN,0,,normal,0
T000000420,2025-01-01 10:34:02,ACC001395,ACC000991,23891.77,UPI,IN,IN,0,,normal,0
T000000421,2025-01-01 10:34:43,ACC000935,ACC000108,30800.0,IMPS,IN,IN,0,,normal,0
T000000422,2025-01-01 10:34:44,ACC000546,ACC000436,31994.09,CARD,IN,IN,0,,normal,0
T000000423,2025-01-01 10:34:52,ACC000377,ACC001178,5200.0,UPI,IN,IN,0,,normal,0
T000000424,2025-01-01 10:35:01,ACC000906,ACC000500,14300.0,NEFT,IN,IN,0,,normal,0
T000000425,2025-01-01 10:35:03,ACC001153,ACC000090,2116960.58,NEFT,IN,IN,0,,normal,0
T000000426,2025-01-01 10:35:14,ACC001259,ACC001320,133054.08,IMPS,IN,IN,0,,normal,0
T000000427,2025-01-01 10:35:26,ACC000090,ACC000291,13700.63,IMPS,IN,IN,0,,normal,0
T000000428,2025-01-01 10:35:33,ACC000067,ACC000793,644020.14,RTGS,IN,IN,0,,normal,0
T000000429,2025-01-01 10:36:00,ACC000766,ACC001123,203606.72,NEFT,IN,IN,0,,normal,0
T000000430,2025-01-01 10:36:10,ACC000722,ACC000181,2110.0,IMPS,IN,IN,0,,normal,0
T000000431,2025-01-01 10:36:25,ACC000924,ACC000226,1900.0,UPI,IN,IN,0,,normal,0
T000000432,2025-01-01 10:36:54,ACC001228,ACC000158,559647.26,IMPS,IN,IN,0,,normal,0
T000000433,2025-01-01 10:37:01,ACC000249,ACC001477,4646864.65,RTGS,IN,IN,0,,normal,0
T000000434,2025-01-01 10:37:57,ACC001186,ACC000322,56305.57,IMPS,IN,IN,0,,normal,0
T000000435,2025-01-01 10:38:32,ACC000469,ACC000760,15500.0,NEFT,IN,IN,0,,normal,0
T000000436,2025-01-01 10:39:41,ACC001083,ACC000016,661505.72,NEFT,IN,IN,0,,normal,0
T000000437,2025-01-01 10:39:46,ACC001023,ACC001260,214304.47,IMPS,IN,IN,0,,normal,0
T000000438,2025-01-01 10:39:55,ACC000370,ACC001148,678981.79,RTGS,IN,IN,0,,normal,0
T000000439,2025-01-01 10:39:59,ACC000762,ACC001079,4201.86,IMPS,IN,IN,0,,normal,0
T000000440,2025-01-01 10:40:17,ACC001039,ACC000411,750.0,UPI,IN,IN,0,,normal,0
T000000441,2025-01-01 10:41:07,ACC000082,ACC001276,1685000.0,IMPS,IN,IN,0,,normal,0
T000000442,2025-01-01 10:41:29,ACC001240,ACC000033,1649.47,UPI,IN,IN,0,,normal,0
T000000443,2025-01-01 10:42:12,ACC000406,ACC000714,438.92,UPI,IN,IN,0,,normal,0
T000000444,2025-01-01 10:42:26,ACC000053,ACC000118,6000.0,NEFT,IN,IN,0,,normal,0
T000000445,2025-01-01 10:42:29,ACC000188,ACC000326,63000.0,CARD,IN,IN,0,,normal,0
T000000446,2025-01-01 10:42:30,ACC001228,ACC001300,763000.0,NEFT,IN,IN,0,,normal,0
T000000447,2025-01-01 10:42:38,ACC001209,ACC000407,16379.63,NEFT,IN,IN,0,,normal,0
T000000448,2025-01-01 10:42:55,ACC000999,ACC000760,75742.29,IMPS,IN,IN,0,,normal,0
T000000449,2025-01-01 10:42:59,ACC000817,ACC001486,7415.22,CARD,IN,IN,0,,normal,0
T000000450,2025-01-01 10:43:08,ACC000364,ACC001290,170.0,UPI,IN,IN,0,,normal,0
T000000451,2025-01-01 10:43:09,ACC001354,ACC000714,244009.81,NEFT,IN,IN,0,,normal,0
T000000452,2025-01-01 10:43:15,ACC000604,ACC000268,3968000.0,RTGS,IN,IN,0,,normal,0
T000000453,2025-01-01 10:43:18,ACC001027,ACC000760,8586.0,IMPS,IN,IN,0,,normal,0
T000000454,2025-01-01 10:43:21,ACC001229,ACC000699,177268.46,NEFT,IN,IN,0,,normal,0
T000000455,2025-01-01 10:46:29,ACC000777,ACC000291,1540.17,UPI,IN,IN,0,,normal,0
T000000456,2025-01-01 10:47:02,ACC000861,ACC000706,1885999.4,NEFT,IN,IN,0,,normal,0
T000000457,2025-01-01 10:47:13,ACC000114,ACC000793,11895.51,UPI,IN,IN,0,,normal,0
T000000458,2025-01-01 10:48:16,ACC000630,ACC000090,7600.0,NEFT,IN,IN,0,,normal,0
T000000459,2025-01-01 10:48:19,ACC001259,ACC000185,425104.55,NEFT,IN,IN,0,,normal,0
T000000460,2025-01-01 10:49:04,ACC001148,ACC000339,2538000.0,WIRE,IN,IN,0,,normal,0
T000000461,2025-01-01 10:49:07,ACC000659,ACC000713,20700.0,IMPS,IN,IN,0,,normal,0
T000000462,2025-01-01 10:50:44,ACC000075,ACC001254,71000.0,IMPS,IN,IN,0,,normal,0
T000000463,2025-01-01 10:52:04,ACC000697,ACC000292,27345.56,UPI,IN,IN,0,,normal,0
T000000464,2025-01-01 10:52:05,ACC001038,ACC000250,4263.31,UPI,IN,IN,0,,normal,0
T000000465,2025-01-01 10:52:16,ACC001233,ACC000082,14600.0,NEFT,IN,IN,0,,normal,0
T000000466,2025-01-01 10:52:34,ACC000861,ACC001010,567266.94,NEFT,IN,IN,0,,normal,0
T000000467,2025-01-01 10:52:39,ACC000182,ACC001466,16645.3,NEFT,IN,IN,0,,normal,0
T000000468,2025-01-01 10:53:56,ACC000155,ACC000268,3031.66,UPI,IN,IN,0,,normal,0
T000000469,2025-01-01 10:54:01,ACC000202,ACC001257,3971078.16,NEFT,IN,IN,0,L000063,circular_flow,1
T000000470,2025-01-01 10:55:01,ACC000738,ACC000339,2300.44,IMPS,IN,IN,0,,normal,0
T000000471,2025-01-01 10:55:11,ACC000695,ACC000571,56913.36,UPI,IN,IN,0,,normal,0
T000000472,2025-01-01 10:55:26,ACC001273,ACC000168,63000.0,IMPS,IN,IN,0,,normal,0
T000000473,2025-01-01 10:55:37,ACC001152,ACC001407,52333.65,NEFT,IN,IN,0,,normal,0
T000000474,2025-01-01 10:56:07,ACC001395,ACC000610,522272.81,RTGS,IN,IN,0,,normal,0
T000000475,2025-01-01 10:57:16,ACC000643,ACC000033,19900.0,IMPS,IN,IN,0,,normal,0
T000000476,2025-01-01 10:57:40,ACC000399,ACC001155,265000.0,NEFT,IN,IN,0,,normal,0
T000000477,2025-01-01 10:58:02,ACC001187,ACC001178,47900.0,NEFT,IN,IN,0,,normal,0
T000000478,2025-01-01 10:58:17,ACC000291,ACC000985,94.44,UPI,IN,IN,0,,normal,0
T000000479,2025-01-01 10:58:31,ACC000637,ACC000995,558.2,UPI,IN,IN,0,,normal,0
T000000480,2025-01-01 10:58:33,ACC000076,ACC000924,40500.0,NEFT,IN,IN,0,,normal,0
T000000481,2025-01-01 10:58:56,ACC001390,ACC000963,11000.0,NEFT,IN,IN,0,,normal,0
T000000482,2025-01-01 10:59:07,ACC000991,ACC001148,85000.0,UPI,IN,IN,0,B000025,installment_split,0
T000000483,2025-01-01 11:00:45,ACC001153,ACC000226,632560.05,RTGS,IN,IN,0,,normal,0
T000000484,2025-01-01 11:00:47,ACC000078,ACC000305,111569.31,IMPS,IN,IN,0,,normal,0
T000000485,2025-01-01 11:01:21,ACC001453,ACC001407,6233.8,CARD,IN,IN,0,,normal,0
T000000486,2025-01-01 11:01:28,ACC000546,ACC000876,21343.57,NEFT,IN,IN,0,,normal,0
T000000487,2025-01-01 11:01:33,ACC000861,ACC000167,1846519.24,NEFT,IN,IN,0,,normal,0
T000000488,2025-01-01 11:01:37,ACC000796,ACC000046,4255.12,NEFT,IN,IN,0,,normal,0
T000000489,2025-01-01 11:02:09,ACC000951,ACC001018,762.73,UPI,IN,IN,0,,normal,0
T000000490,2025-01-01 11:02:39,ACC000735,ACC000362,1030.0,UPI,IN,IN,0,,normal,0
T000000491,2025-01-01 11:02:57,ACC000924,ACC000799,643.79,UPI,IN,IN,0,,normal,0
T000000492,2025-01-01 11:03:12,ACC000738,ACC000156,1099.77,UPI,IN,IN,0,,normal,0
T000000493,2025-01-01 11:03:24,ACC000865,ACC000332,2419.18,NEFT,IN,IN,0,,normal,0
T000000494,2025-01-01 11:03:44,ACC000989,ACC000512,1017.38,UPI,IN,IN,0,,normal,0
T000000495,2025-01-01 11:05:22,ACC000999,ACC001038,32799.62,IMPS,IN,IN,0,,normal,0
T000000496,2025-01-01 11:06:21,ACC000078,ACC001448,40400.0,IMPS,IN,IN,0,,normal,0
T000000497,2025-01-01 11:06:23,ACC000067,ACC000042,5343039.36,RTGS,IN,IN,0,,normal,0
T000000498,2025-01-01 11:06:54,ACC000202,ACC000086,2168.62,UPI,IN,IN,0,,normal,0
T000000499,2025-01-01 11:06:56,ACC000763,ACC000362,31600.0,NEFT,IN,IN,0,,normal,0
T000000500,2025-01-01 11:07:05,ACC001251,ACC000407,220.0,CARD,IN,IN,0,,normal,0
T000000501,2025-01-01 11:07:10,ACC001101,ACC001486,1508.77,CARD,IN,IN,0,,normal,0
T000000502,2025-01-01 11:08:49,ACC001354,ACC000604,109728.18,NEFT,IN,IN,0,,normal,0
T000000503,2025-01-01 11:09:10,ACC001290,ACC000118,1546.01,CARD,IN,IN,0,,normal,0
T000000504,2025-01-01 11:09:33,ACC000232,ACC000604,2931.47,IMPS,IN,IN,0,,normal,0
T000000505,2025-01-01 11:09:40,ACC000649,ACC001164,193000.0,SWIFT,IN,HK,1,B000034,installment_split,0
T000000506,2025-01-01 11:10:08,ACC001180,ACC000016,5400.0,UPI,IN,IN,0,,normal,0
T000000507,2025-01-01 11:10:16,ACC000292,ACC000284,532.88,CARD,IN,IN,0,,normal,0
T000000508,2025-01-01 11:10:56,ACC000564,ACC001018,25100.0,UPI,IN,IN,0,,normal,0
T000000509,2025-01-01 11:11:21,ACC000810,ACC000807,1251.24,CARD,IN,IN,0,,normal,0
T000000510,2025-01-01 11:11:29,ACC001012,ACC000995,26495.63,UPI,IN,IN,0,,normal,0
T000000511,2025-01-01 11:11:52,ACC001209,ACC000575,8800.0,IMPS,IN,IN,0,,normal,0
T000000512,2025-01-01 11:12:42,ACC000080,ACC000558,8200.0,UPI,IN,IN,0,,normal,0
T000000513,2025-01-01 11:13:51,ACC001369,ACC001407,818.8,UPI,IN,IN,0,,normal,0
T000000514,2025-01-01 11:14:03,ACC000185,ACC000033,1905.71,UPI,IN,IN,0,,normal,0
T000000515,2025-01-01 11:15:14,ACC001241,ACC000673,1018.18,SWIFT,IN,CY,1,,normal,0
T000000516,2025-01-01 11:16:14,ACC000399,ACC001114,2671568.75,RTGS,IN,IN,0,,normal,0
T000000517,2025-01-01 11:16:37,ACC001300,ACC000284,155485.66,NEFT,IN,IN,0,,normal,0
