episode_id,role,account_id,pattern,family,is_laundering
L000074,mule,ACC000446,fan_out,laundering,1
L000074,mule,ACC001002,fan_out,laundering,1
L000074,mule,ACC000743,fan_out,laundering,1
L000074,mule,ACC001165,fan_out,laundering,1
L000074,mule,ACC000751,fan_out,laundering,1
L000074,mule,ACC001067,fan_out,laundering,1
L000074,mule,ACC000498,fan_out,laundering,1
L000074,mule,ACC001394,fan_out,laundering,1
L000074,mule,ACC000376,fan_out,laundering,1
L000074,mule,ACC000964,fan_out,laundering,1
L000074,mule,ACC000351,fan_out,laundering,1
L000074,mule,ACC000354,fan_out,laundering,1
L000074,mule,ACC000635,fan_out,laundering,1
L000074,mule,ACC000144,fan_out,laundering,1
B000075,source,ACC000472,installment_split,benign_lookalike,0
B000075,beneficiary,ACC000268,installment_split,benign_lookalike,0
L000076,mule,ACC000831,smurfing,laundering,1
L000076,mule,ACC001327,smurfing,laundering,1
L000076,mule,ACC000749,smurfing,laundering,1
L000076,mule,ACC000177,smurfing,laundering,1
L000076,mule,ACC000511,smurfing,laundering,1
L000076,mule,ACC000073,smurfing,laundering,1
L000076,collector,ACC000642,smurfing,laundering,1
L000077,source,ACC001036,circular_flow,laundering,1
L000077,intermediary,ACC000642,circular_flow,laundering,1
L000077,intermediary,ACC000322,circular_flow,laundering,1
L000077,intermediary,ACC001295,circular_flow,laundering,1
L000078,source,ACC001228,layering_chain,laundering,1
L000078,intermediary,ACC000525,layering_chain,laundering,1
L000078,intermediary,ACC000140,layering_chain,laundering,1
L000078,intermediary,ACC001036,layering_chain,laundering,1
L000078,intermediary,ACC000621,layering_chain,laundering,1
L000078,destination,ACC000063,layering_chain,laundering,1
L000079,source,ACC000782,fan_out,laundering,1
L000079,mule,ACC001165,fan_out,laundering,1
L000079,mule,ACC001347,fan_out,laundering,1
L000079,mule,ACC001412,fan_out,laundering,1
L000079,mule,ACC000702,fan_out,laundering,1
L000079,mule,ACC000331,fan_out,laundering,1
L000079,mule,ACC000015,fan_out,laundering,1
L000079,mule,ACC000519,fan_out,laundering,1
L000079,mule,ACC000964,fan_out,laundering,1
L000079,mule,ACC000446,fan_out,laundering,1
L000079,mule,ACC000853,fan_out,laundering,1
L000079,mule,ACC000359,fan_out,laundering,1
L000079,mule,ACC001462,fan_out,laundering,1
L000079,mule,ACC001250,fan_out,laundering,1
L000079,mule,ACC000756,fan_out,laundering,1
L000079,mule,ACC000066,fan_out,laundering,1
L000079,mule,ACC000254,fan_out,laundering,1
L000079,mule,ACC001375,fan_out,laundering,1
L000079,mule,ACC000351,fan_out,laundering,1
L000079,mule,ACC000811,fan_out,laundering,1
L000079,mule,ACC000800,fan_out,laundering,1
L000079,mule,ACC000390,fan_out,laundering,1
L000079,mule,ACC001345,fan_out,laundering,1
L000079,mule,ACC000048,fan_out,laundering,1
L000079,mule,ACC000759,fan_out,laundering,1
L000079,mule,ACC000191,fan_out,laundering,1
L000079,mule,ACC000498,fan_out,laundering,1
L000079,mule,ACC001329,fan_out,laundering,1
L000079,mule,ACC000795,fan_out,laundering,1
L000079,mule,ACC001183,fan_out,laundering,1
L000079,mule,ACC000094,fan_out,laundering,1
L000079,mule,ACC000706,fan_out,laundering,1
L000079,mule,ACC001067,fan_out,laundering,1
L000079,mule,ACC000177,fan_out,laundering,1
L000079,mule,ACC000071,fan_out,laundering,1
L000079,mule,ACC001405,fan_out,laundering,1
L000079,mule,ACC001044,fan_out,laundering,1
L000079,mule,ACC001140,fan_out,laundering,1
L000079,mule,ACC001033,fan_out,laundering,1
L000079,mule,ACC000751,fan_out,laundering,1
L000080,mule,ACC000621,fan_in,laundering,1
L000080,mule,ACC001347,fan_in,laundering,1
L000080,mule,ACC001044,fan_in,laundering,1
L000080,mule,ACC000498,fan_in,laundering,1
L000080,mule,ACC000354,fan_in,laundering,1
L000080,mule,ACC000756,fan_in,laundering,1
L000080,mule,ACC000015,fan_in,laundering,1
L000080,mule,ACC000390,fan_in,laundering,1
L000080,mule,ACC000831,fan_in,laundering,1
L000080,mule,ACC000228,fan_in,laundering,1
L000080,mule,ACC001067,fan_in,laundering,1
L000080,mule,ACC001391,fan_in,laundering,1
L000080,mule,ACC000751,fan_in,laundering,1
L000080,mule,ACC000140,fan_in,laundering,1
L000080,mule,ACC001399,fan_in,laundering,1
L000080,mule,ACC000073,fan_in,laundering,1
L000080,mule,ACC001284,fan_in,laundering,1
L000080,mule,ACC001370,fan_in,laundering,1
L000080,mule,ACC000774,fan_in,laundering,1
L000080,mule,ACC000071,fan_in,laundering,1
L000080,mule,ACC000795,fan_in,laundering,1
L000080,mule,ACC001345,fan_in,laundering,1
L000080,mule,ACC000351,fan_in,laundering,1
L000080,mule,ACC001245,fan_in,laundering,1
L000080,mule,ACC000886,fan_in,laundering,1
L000080,mule,ACC000160,fan_in,laundering,1
L000080,mule,ACC000215,fan_in,laundering,1
L000080,mule,ACC000663,fan_in,laundering,1
L000080,mule,ACC000482,fan_in,laundering,1
L000080,mule,ACC001408,fan_in,laundering,1
L000080,mule,ACC000964,fan_in,laundering,1
L000080,mule,ACC001405,fan_in,laundering,1
L000080,collector,ACC000202,fan_in,laundering,1
B000081,source,ACC001145,installment_split,benign_lookalike,0
B000081,beneficiary,ACC001161,installment_split,benign_lookalike,0
B000082,counterparty,ACC000487,supplier_passthrough,benign_lookalike,0
B000082,counterparty,ACC001440,supplier_passthrough,benign_lookalike,0
B000082,counterparty,ACC000546,supplier_passthrough,benign_lookalike,0
B000082,counterparty,ACC001053,supplier_passthrough,benign_lookalike,0
B000082,counterparty,ACC000876,supplier_passthrough,benign_lookalike,0
B000082,transit,ACC000083,supplier_passthrough,benign_lookalike,0
B000082,beneficiary,ACC000202,supplier_passthrough,benign_lookalike,0
L000083,source,ACC001485,circular_flow,laundering,1
L000083,intermediary,ACC001154,circular_flow,laundering,1
L000083,intermediary,ACC000975,circular_flow,laundering,1
L000083,intermediary,ACC000944,circular_flow,laundering,1
L000083,intermediary,ACC000470,circular_flow,laundering,1
L000083,intermediary,ACC000309,circular_flow,laundering,1
L000084,source,ACC000044,dormant_activation,laundering,1
L000084,transit,ACC000743,dormant_activation,laundering,1
L000084,destination,ACC000356,dormant_activation,laundering,1
B000085,source,ACC001226,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000410,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000228,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000850,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001058,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000892,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001474,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000007,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000013,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000844,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000776,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000946,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001070,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001288,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000394,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001343,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000001,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000583,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000112,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000961,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000186,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000390,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000566,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000938,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000711,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000132,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000197,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000413,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000867,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000693,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000408,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000474,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000740,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000658,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001175,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000440,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001104,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001181,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001375,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000198,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000522,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001279,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000034,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000829,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001424,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001384,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000525,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000813,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000939,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001030,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000684,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000874,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001095,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001329,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000477,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001002,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000412,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000626,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000831,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000363,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001115,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001283,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000616,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000103,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000737,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000176,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000822,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000599,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000992,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000742,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000373,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001132,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000802,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001321,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001484,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001160,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000619,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000729,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001315,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000984,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001344,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001478,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000275,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001076,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000177,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000032,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC001446,payroll_fanout,benign_lookalike,0
B000085,beneficiary,ACC000386,payroll_fanout,benign_lookalike,0
B000086,counterparty,ACC001056,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000102,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000953,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000285,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000328,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000130,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000140,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000267,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000948,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000023,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000255,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000435,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000684,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000057,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000186,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001087,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000750,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000670,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001235,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001449,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001264,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001322,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001351,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000599,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000555,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000680,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000498,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000131,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001478,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000841,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000609,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000529,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000943,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001194,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000204,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000829,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000912,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000059,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001431,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001465,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000574,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001008,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000730,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000525,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001345,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001373,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000894,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000273,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001176,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000009,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000099,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001344,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000449,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000275,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000882,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000206,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001250,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000624,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000710,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000516,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001052,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001085,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000709,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001454,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000371,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000413,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000299,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000468,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000417,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000843,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000173,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000343,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001303,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001306,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000616,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001220,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000759,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001237,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001424,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001313,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000821,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001113,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000209,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000689,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001076,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000553,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000872,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000863,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000928,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000639,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000515,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000237,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001146,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001142,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001349,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000979,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000812,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000962,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000846,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000748,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000109,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001399,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000037,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000765,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001000,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000355,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000375,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001014,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001450,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000452,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001227,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000380,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001245,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000377,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000316,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000301,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000444,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001473,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000241,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000176,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000388,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000401,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000704,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001256,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001439,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001094,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000507,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000874,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000992,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000632,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000240,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000584,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000220,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001293,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000883,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC001200,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000123,marketplace_fanin,benign_lookalike,0
B000086,counterparty,ACC000745,marketplace_fanin,benign_lookalike,0
B000086,collector,ACC000168,marketplace_fanin,benign_lookalike,0
B000087,counterparty,ACC001126,supplier_passthrough,benign_lookalike,0
B000087,counterparty,ACC000579,supplier_passthrough,benign_lookalike,0
B000087,counterparty,ACC001206,supplier_passthrough,benign_lookalike,0
B000087,transit,ACC000779,supplier_passthrough,benign_lookalike,0
B000087,beneficiary,ACC001498,supplier_passthrough,benign_lookalike,0
B000087,beneficiary,ACC001390,supplier_passthrough,benign_lookalike,0
L000088,source,ACC001228,layering_chain,laundering,1
L000088,intermediary,ACC000756,layering_chain,laundering,1
L000088,intermediary,ACC000156,layering_chain,laundering,1
L000088,intermediary,ACC000715,layering_chain,laundering,1
L000088,intermediary,ACC001067,layering_chain,laundering,1
L000088,intermediary,ACC000811,layering_chain,laundering,1
L000088,destination,ACC000989,layering_chain,laundering,1
B000089,source,ACC000025,installment_split,benign_lookalike,0
B000089,beneficiary,ACC000648,installment_split,benign_lookalike,0
B000090,counterparty,ACC001271,supplier_passthrough,benign_lookalike,0
B000090,counterparty,ACC000846,supplier_passthrough,benign_lookalike,0
B000090,counterparty,ACC000994,supplier_passthrough,benign_lookalike,0
B000090,counterparty,ACC000001,supplier_passthrough,benign_lookalike,0
B000090,transit,ACC001495,supplier_passthrough,benign_lookalike,0
B000090,beneficiary,ACC000958,supplier_passthrough,benign_lookalike,0
L000091,source,ACC001257,circular_flow,laundering,1
L000091,intermediary,ACC000265,circular_flow,laundering,1
L000091,intermediary,ACC000356,circular_flow,laundering,1
L000091,intermediary,ACC000134,circular_flow,laundering,1
L000092,source,ACC000861,mule_network,laundering,1
L000092,mule,ACC000140,mule_network,laundering,1
L000092,mule,ACC000811,mule_network,laundering,1
L000092,mule,ACC000359,mule_network,laundering,1
L000092,mule,ACC000015,mule_network,laundering,1
L000092,mule,ACC000947,mule_network,laundering,1
L000092,mule,ACC000390,mule_network,laundering,1
L000092,mule,ACC000751,mule_network,laundering,1
L000092,mule,ACC000743,mule_network,laundering,1
L000092,mule,ACC000795,mule_network,laundering,1
L000092,mule,ACC001330,mule_network,laundering,1
L000092,mule,ACC000618,mule_network,laundering,1
L000092,mule,ACC000953,mule_network,laundering,1
L000092,mule,ACC000657,mule_network,laundering,1
L000092,mule,ACC000559,mule_network,laundering,1
L000092,beneficiary,ACC000362,mule_network,laundering,1
B000093,source,ACC000824,installment_split,benign_lookalike,0
B000093,beneficiary,ACC000333,installment_split,benign_lookalike,0
B000094,counterparty,ACC000255,supplier_passthrough,benign_lookalike,0
B000094,counterparty,ACC001115,supplier_passthrough,benign_lookalike,0
B000094,transit,ACC000794,supplier_passthrough,benign_lookalike,0
B000094,beneficiary,ACC000182,supplier_passthrough,benign_lookalike,0
B000094,beneficiary,ACC001129,supplier_passthrough,benign_lookalike,0
B000095,counterparty,ACC001409,supplier_passthrough,benign_lookalike,0
B000095,counterparty,ACC001126,supplier_passthrough,benign_lookalike,0
B000095,counterparty,ACC000222,supplier_passthrough,benign_lookalike,0
B000095,counterparty,ACC000690,supplier_passthrough,benign_lookalike,0
B000095,transit,ACC000659,supplier_passthrough,benign_lookalike,0
B000095,beneficiary,ACC000344,supplier_passthrough,benign_lookalike,0
B000095,beneficiary,ACC000478,supplier_passthrough,benign_lookalike,0
